Logging to data/tb_logs/20260224_084307
---------------------------------
| rollout/           |          |
|    n_updates            | 4720          |
|    policy_gradient_loss | -1.09e-05     |
|    std                  | 0.208         |
|    value_loss           | 0.65          |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 690           |
|    ep_rew_mean          | 24.7          |
| time/                   |               |
|    fps                  | 12415         |
|    iterations           | 6             |
|    time_elapsed         | 63            |
|    total_timesteps      | 786432        |
| train/                  |               |
|    approx_kl            | 1.2714463e-07 |
|    clip_fraction        | 0             |
|    clip_range           | 0.1           |
|    clip_range_vf        | 0.2           |
|    entropy_loss         | 3.6           |
|    explained_variance   | 0.854         |
|    learning_rate        | 1e-08         |
|    loss                 | 0.743         |
|    n_updates            | 4730          |
|    policy_gradient_loss | -1.1e-05      |
|    std                  | 0.208         |
|    value_loss           | 0.556         |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 624           |
|    ep_rew_mean          | 21.7          |
| time/                   |               |
|    fps                  | 12351         |
|    iterations           | 7             |
|    time_elapsed         | 74            |
|    total_timesteps      | 917504        |
| train/                  |               |
|    approx_kl            | 1.3784029e-07 |
|    clip_fraction        | 0             |
|    clip_range           | 0.1           |
|    clip_range_vf        | 0.2           |
|    entropy_loss         | 3.6           |
|    explained_variance   | 0.852         |
|    learning_rate        | 1e-08         |
|    loss                 | 0.716         |
|    n_updates            | 4740          |
|    policy_gradient_loss | -1.26e-05     |
|    std                  | 0.208         |
|    value_loss           | 0.584         |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 581          |
|    ep_rew_mean          | 19.4         |
| time/                   |              |
|    fps                  | 12261        |
|    iterations           | 8            |
|    time_elapsed         | 85           |
|    total_timesteps      | 1048576      |
| train/                  |              |
|    approx_kl            | 1.680628e-07 |
|    clip_fraction        | 0            |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 3.6          |
|    explained_variance   | 0.878        |
|    learning_rate        | 1e-08        |
|    loss                 | 0.71         |
|    n_updates            | 4750         |
|    policy_gradient_loss | -1.5e-05     |
|    std                  | 0.208        |
|    value_loss           | 0.573        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 651          |
|    ep_rew_mean          | 23           |
| time/                   |              |
|    fps                  | 12220        |
|    iterations           | 9            |
|    time_elapsed         | 96           |
|    total_timesteps      | 1179648      |
| train/                  |              |
|    approx_kl            | 9.168207e-08 |
|    clip_fraction        | 0            |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 3.6          |
|    explained_variance   | 0.889        |
|    learning_rate        | 1e-08        |
|    loss                 | 0.645        |
|    n_updates            | 4760         |
|    policy_gradient_loss | -1.19e-05    |
|    std                  | 0.208        |
|    value_loss           | 0.498        |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 653           |
|    ep_rew_mean          | 24.7          |
| time/                   |               |
|    fps                  | 12224         |
|    iterations           | 10            |
|    time_elapsed         | 107           |
|    total_timesteps      | 1310720       |
| train/                  |               |
|    approx_kl            | 1.3508406e-07 |
|    clip_fraction        | 0             |
|    clip_range           | 0.1           |
|    clip_range_vf        | 0.2           |
|    entropy_loss         | 3.6           |
|    explained_variance   | 0.862         |
|    learning_rate        | 1e-08         |
|    loss                 | 0.789         |
|    n_updates            | 4770          |
|    policy_gradient_loss | -1.25e-05     |
|    std                  | 0.208         |
|    value_loss           | 0.529         |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 607           |
|    ep_rew_mean          | 21.5          |
| time/                   |               |
|    fps                  | 12183         |
|    iterations           | 11            |
|    time_elapsed         | 118           |
|    total_timesteps      | 1441792       |
| train/                  |               |
|    approx_kl            | 1.2237479e-07 |
|    clip_fraction        | 0             |
|    clip_range           | 0.1           |
|    clip_range_vf        | 0.2           |
|    entropy_loss         | 3.6           |
|    explained_variance   | 0.847         |
|    learning_rate        | 1e-08         |
|    loss                 | 0.803         |
|    n_updates            | 4780          |
|    policy_gradient_loss | -1.1e-05      |
|    std                  | 0.208         |
|    value_loss           | 0.591         |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 631           |
|    ep_rew_mean          | 22            |
| time/                   |               |
|    fps                  | 12116         |
|    iterations           | 12            |
|    time_elapsed         | 129           |
|    total_timesteps      | 1572864       |
| train/                  |               |
|    approx_kl            | 1.5064006e-07 |
|    clip_fraction        | 0             |
|    clip_range           | 0.1           |
|    clip_range_vf        | 0.2           |
|    entropy_loss         | 3.6           |
|    explained_variance   | 0.872         |
|    learning_rate        | 1e-08         |
|    loss                 | 0.731         |
|    n_updates            | 4790          |
|    policy_gradient_loss | -1.32e-05     |
|    std                  | 0.208         |
|    value_loss           | 0.575         |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 651          |
|    ep_rew_mean          | 23.5         |
| time/                   |              |
|    fps                  | 12071        |
|    iterations           | 13           |
|    time_elapsed         | 141          |
|    total_timesteps      | 1703936      |
| train/                  |              |
|    approx_kl            | 1.426879e-07 |
|    clip_fraction        | 0            |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 3.6          |
|    explained_variance   | 0.879        |
|    learning_rate        | 1e-08        |
|    loss                 | 0.707        |
|    n_updates            | 4800         |
|    policy_gradient_loss | -1.31e-05    |
|    std                  | 0.208        |
|    value_loss           | 0.526        |
------------------------------------------
--------------------------------------------
| rollout/                |                |
|    ep_len_mean          | 605            |
|    ep_rew_mean          | 22.1           |
| time/                   |                |
|    fps                  | 12071          |
|    iterations           | 14             |
|    time_elapsed         | 152            |
|    total_timesteps      | 1835008        |
| train/                  |                |
|    approx_kl            | 1.08399036e-07 |
|    clip_fraction        | 0              |
|    clip_range           | 0.1            |
|    clip_range_vf        | 0.2            |
|    entropy_loss         | 3.6            |
|    explained_variance   | 0.878          |
|    learning_rate        | 1e-08          |
|    loss                 | 0.867          |
|    n_updates            | 4810           |
|    policy_gradient_loss | -1.07e-05      |
|    std                  | 0.208          |
|    value_loss           | 0.571          |
--------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 686           |
|    ep_rew_mean          | 25.3          |
| time/                   |               |
|    fps                  | 12063         |
|    iterations           | 15            |
|    time_elapsed         | 162           |
|    total_timesteps      | 1966080       |
| train/                  |               |
|    approx_kl            | 1.4880607e-07 |
|    clip_fraction        | 0             |
|    clip_range           | 0.1           |
|    clip_range_vf        | 0.2           |
|    entropy_loss         | 3.6           |
|    explained_variance   | 0.859         |
|    learning_rate        | 1e-08         |
|    loss                 | 0.683         |
|    n_updates            | 4820          |
|    policy_gradient_loss | -1.26e-05     |
|    std                  | 0.208         |
|    value_loss           | 0.549         |
-------------------------------------------
--------------------------------------------
| rollout/                |                |
|    ep_len_mean          | 603            |
|    ep_rew_mean          | 22.1           |
| time/                   |                |
|    fps                  | 12047          |
|    iterations           | 16             |
|    time_elapsed         | 174            |
|    total_timesteps      | 2097152        |
| train/                  |                |
|    approx_kl            | 1.06987954e-07 |
|    clip_fraction        | 0              |
|    clip_range           | 0.1            |
|    clip_range_vf        | 0.2            |
|    entropy_loss         | 3.6            |
|    explained_variance   | 0.856          |
|    learning_rate        | 1e-08          |
|    loss                 | 0.725          |
|    n_updates            | 4830           |
|    policy_gradient_loss | -1.11e-05      |
|    std                  | 0.208          |
|    value_loss           | 0.6            |
--------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 693           |
|    ep_rew_mean          | 26.5          |
| time/                   |               |
|    fps                  | 12020         |
|    iterations           | 17            |
|    time_elapsed         | 185           |
|    total_timesteps      | 2228224       |
| train/                  |               |
|    approx_kl            | 1.0312351e-07 |
|    clip_fraction        | 0             |
|    clip_range           | 0.1           |
|    clip_range_vf        | 0.2           |
|    entropy_loss         | 3.6           |
|    explained_variance   | 0.872         |
|    learning_rate        | 1e-08         |
|    loss                 | 0.753         |
|    n_updates            | 4840          |
|    policy_gradient_loss | -1.11e-05     |
|    std                  | 0.208         |
|    value_loss           | 0.55          |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 684           |
|    ep_rew_mean          | 26.3          |
| time/                   |               |
|    fps                  | 12012         |
|    iterations           | 18            |
|    time_elapsed         | 196           |
|    total_timesteps      | 2359296       |
| train/                  |               |
|    approx_kl            | 1.4801299e-07 |
|    clip_fraction        | 0             |
|    clip_range           | 0.1           |
|    clip_range_vf        | 0.2           |
|    entropy_loss         | 3.6           |
|    explained_variance   | 0.834         |
|    learning_rate        | 1e-08         |
|    loss                 | 0.831         |
|    n_updates            | 4850          |
|    policy_gradient_loss | -1.19e-05     |
|    std                  | 0.208         |
|    value_loss           | 0.583         |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 673          |
|    ep_rew_mean          | 25.5         |
| time/                   |              |
|    fps                  | 12004        |
|    iterations           | 19           |
|    time_elapsed         | 207          |
|    total_timesteps      | 2490368      |
| train/                  |              |
|    approx_kl            | 1.120934e-07 |
|    clip_fraction        | 0            |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 3.6          |
|    explained_variance   | 0.853        |
|    learning_rate        | 1e-08        |
|    loss                 | 0.878        |
|    n_updates            | 4860         |
|    policy_gradient_loss | -1.09e-05    |
|    std                  | 0.208        |
|    value_loss           | 0.592        |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 617           |
|    ep_rew_mean          | 22.7          |
| time/                   |               |
|    fps                  | 11983         |
|    iterations           | 20            |
|    time_elapsed         | 218           |
|    total_timesteps      | 2621440       |
| train/                  |               |
|    approx_kl            | 1.3004365e-07 |
|    clip_fraction        | 0             |
|    clip_range           | 0.1           |
|    clip_range_vf        | 0.2           |
|    entropy_loss         | 3.6           |
|    explained_variance   | 0.856         |
|    learning_rate        | 1e-08         |
|    loss                 | 0.63          |
|    n_updates            | 4870          |
|    policy_gradient_loss | -1.23e-05     |
|    std                  | 0.208         |
|    value_loss           | 0.547         |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 618           |
|    ep_rew_mean          | 22.4          |
| time/                   |               |
|    fps                  | 11972         |
|    iterations           | 21            |
|    time_elapsed         | 229           |
|    total_timesteps      | 2752512       |
| train/                  |               |
|    approx_kl            | 1.6063223e-07 |
|    clip_fraction        | 0             |
|    clip_range           | 0.1           |
|    clip_range_vf        | 0.2           |
|    entropy_loss         | 3.6           |
|    explained_variance   | 0.853         |
|    learning_rate        | 1e-08         |
|    loss                 | 0.746         |
|    n_updates            | 4880          |
|    policy_gradient_loss | -1.25e-05     |
|    std                  | 0.208         |
|    value_loss           | 0.634         |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 671           |
|    ep_rew_mean          | 24.9          |
| time/                   |               |
|    fps                  | 11962         |
|    iterations           | 22            |
|    time_elapsed         | 241           |
|    total_timesteps      | 2883584       |
| train/                  |               |
|    approx_kl            | 1.2016608e-07 |
|    clip_fraction        | 0             |
|    clip_range           | 0.1           |
|    clip_range_vf        | 0.2           |
|    entropy_loss         | 3.6           |
|    explained_variance   | 0.871         |
|    learning_rate        | 1e-08         |
|    loss                 | 0.678         |
|    n_updates            | 4890          |
|    policy_gradient_loss | -1.19e-05     |
|    std                  | 0.208         |
|    value_loss           | 0.498         |
-------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 656         |
|    ep_rew_mean          | 24          |
| time/                   |             |
|    fps                  | 11974       |
|    iterations           | 23          |
|    time_elapsed         | 251         |
|    total_timesteps      | 3014656     |
| train/                  |             |
|    approx_kl            | 1.81843e-07 |
|    clip_fraction        | 0           |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 3.6         |
|    explained_variance   | 0.85        |
|    learning_rate        | 1e-08       |
|    loss                 | 0.782       |
|    n_updates            | 4900        |
|    policy_gradient_loss | -1.43e-05   |
|    std                  | 0.208       |
|    value_loss           | 0.65        |
-----------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 732           |
|    ep_rew_mean          | 28.7          |
| time/                   |               |
|    fps                  | 11967         |
|    iterations           | 24            |
|    time_elapsed         | 262           |
|    total_timesteps      | 3145728       |
| train/                  |               |
|    approx_kl            | 1.2225564e-07 |
|    clip_fraction        | 0             |
|    clip_range           | 0.1           |
|    clip_range_vf        | 0.2           |
|    entropy_loss         | 3.6           |
|    explained_variance   | 0.86          |
|    learning_rate        | 1e-08         |
|    loss                 | 0.662         |
|    n_updates            | 4910          |
|    policy_gradient_loss | -1.08e-05     |
|    std                  | 0.208         |
|    value_loss           | 0.474         |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 632           |
|    ep_rew_mean          | 23.7          |
| time/                   |               |
|    fps                  | 11968         |
|    iterations           | 25            |
|    time_elapsed         | 273           |
|    total_timesteps      | 3276800       |
| train/                  |               |
|    approx_kl            | 1.1440716e-07 |
|    clip_fraction        | 0             |
|    clip_range           | 0.1           |
|    clip_range_vf        | 0.2           |
|    entropy_loss         | 3.6           |
|    explained_variance   | 0.781         |
|    learning_rate        | 1e-08         |
|    loss                 | 0.96          |
|    n_updates            | 4920          |
|    policy_gradient_loss | -9.84e-06     |
|    std                  | 0.208         |
|    value_loss           | 0.699         |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 664          |
|    ep_rew_mean          | 24.5         |
| time/                   |              |
|    fps                  | 11959        |
|    iterations           | 26           |
|    time_elapsed         | 284          |
|    total_timesteps      | 3407872      |
| train/                  |              |
|    approx_kl            | 1.250537e-07 |
|    clip_fraction        | 0            |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 3.6          |
|    explained_variance   | 0.837        |
|    learning_rate        | 1e-08        |
|    loss                 | 0.649        |
|    n_updates            | 4930         |
|    policy_gradient_loss | -1.18e-05    |
|    std                  | 0.208        |
|    value_loss           | 0.575        |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 627           |
|    ep_rew_mean          | 23            |
| time/                   |               |
|    fps                  | 11948         |
|    iterations           | 27            |
|    time_elapsed         | 296           |
|    total_timesteps      | 3538944       |
| train/                  |               |
|    approx_kl            | 1.5999149e-07 |
|    clip_fraction        | 0             |
|    clip_range           | 0.1           |
|    clip_range_vf        | 0.2           |
|    entropy_loss         | 3.6           |
|    explained_variance   | 0.857         |
|    learning_rate        | 1e-08         |
|    loss                 | 0.787         |
|    n_updates            | 4940          |
|    policy_gradient_loss | -1.31e-05     |
|    std                  | 0.208         |
|    value_loss           | 0.606         |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 638           |
|    ep_rew_mean          | 23.1          |
| time/                   |               |
|    fps                  | 11943         |
|    iterations           | 28            |
|    time_elapsed         | 307           |
|    total_timesteps      | 3670016       |
| train/                  |               |
|    approx_kl            | 1.0638678e-07 |
|    clip_fraction        | 0             |
|    clip_range           | 0.1           |
|    clip_range_vf        | 0.2           |
|    entropy_loss         | 3.6           |
|    explained_variance   | 0.866         |
|    learning_rate        | 1e-08         |
|    loss                 | 0.748         |
|    n_updates            | 4950          |
|    policy_gradient_loss | -1.15e-05     |
|    std                  | 0.208         |
|    value_loss           | 0.546         |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 604           |
|    ep_rew_mean          | 21.3          |
| time/                   |               |
|    fps                  | 11927         |
|    iterations           | 29            |
|    time_elapsed         | 318           |
|    total_timesteps      | 3801088       |
| train/                  |               |
|    approx_kl            | 1.2877126e-07 |
|    clip_fraction        | 0             |
|    clip_range           | 0.1           |
|    clip_range_vf        | 0.2           |
|    entropy_loss         | 3.6           |
|    explained_variance   | 0.856         |
|    learning_rate        | 1e-08         |
|    loss                 | 0.798         |
|    n_updates            | 4960          |
|    policy_gradient_loss | -1.21e-05     |
|    std                  | 0.208         |
|    value_loss           | 0.611         |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 693          |
|    ep_rew_mean          | 25.6         |
| time/                   |              |
|    fps                  | 11924        |
|    iterations           | 30           |
|    time_elapsed         | 329          |
|    total_timesteps      | 3932160      |
| train/                  |              |
|    approx_kl            | 1.362414e-07 |
|    clip_fraction        | 0            |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 3.6          |
|    explained_variance   | 0.878        |
|    learning_rate        | 1e-08        |
|    loss                 | 0.716        |
|    n_updates            | 4970         |
|    policy_gradient_loss | -1.24e-05    |
|    std                  | 0.208        |
|    value_loss           | 0.537        |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 692           |
|    ep_rew_mean          | 25.8          |
| time/                   |               |
|    fps                  | 11916         |
|    iterations           | 31            |
|    time_elapsed         | 340           |
|    total_timesteps      | 4063232       |
| train/                  |               |
|    approx_kl            | 1.4366788e-07 |
|    clip_fraction        | 0             |
|    clip_range           | 0.1           |
|    clip_range_vf        | 0.2           |
|    entropy_loss         | 3.6           |
|    explained_variance   | 0.852         |
|    learning_rate        | 1e-08         |
|    loss                 | 0.675         |
|    n_updates            | 4980          |
|    policy_gradient_loss | -1.16e-05     |
|    std                  | 0.208         |
|    value_loss           | 0.538         |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 694           |
|    ep_rew_mean          | 25.4          |
| time/                   |               |
|    fps                  | 11911         |
|    iterations           | 32            |
|    time_elapsed         | 352           |
|    total_timesteps      | 4194304       |
| train/                  |               |
|    approx_kl            | 1.1969496e-07 |
|    clip_fraction        | 0             |
|    clip_range           | 0.1           |
|    clip_range_vf        | 0.2           |
|    entropy_loss         | 3.6           |
|    explained_variance   | 0.833         |
|    learning_rate        | 1e-08         |
|    loss                 | 0.948         |
|    n_updates            | 4990          |
|    policy_gradient_loss | -1.24e-05     |
|    std                  | 0.208         |
|    value_loss           | 0.641         |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 612           |
|    ep_rew_mean          | 21.1          |
| time/                   |               |
|    fps                  | 11903         |
|    iterations           | 33            |
|    time_elapsed         | 363           |
|    total_timesteps      | 4325376       |
| train/                  |               |
|    approx_kl            | 1.0969052e-07 |
|    clip_fraction        | 0             |
|    clip_range           | 0.1           |
|    clip_range_vf        | 0.2           |
|    entropy_loss         | 3.6           |
|    explained_variance   | 0.866         |
|    learning_rate        | 1e-08         |
|    loss                 | 0.695         |
|    n_updates            | 5000          |
|    policy_gradient_loss | -1.15e-05     |
|    std                  | 0.208         |
|    value_loss           | 0.57          |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 626           |
|    ep_rew_mean          | 21.9          |
| time/                   |               |
|    fps                  | 11903         |
|    iterations           | 34            |
|    time_elapsed         | 374           |
|    total_timesteps      | 4456448       |
| train/                  |               |
|    approx_kl            | 1.0197027e-07 |
|    clip_fraction        | 0             |
|    clip_range           | 0.1           |
|    clip_range_vf        | 0.2           |
|    entropy_loss         | 3.6           |
|    explained_variance   | 0.882         |
|    learning_rate        | 1e-08         |
|    loss                 | 0.679         |
|    n_updates            | 5010          |
|    policy_gradient_loss | -1.14e-05     |
|    std                  | 0.208         |
|    value_loss           | 0.529         |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 644          |
|    ep_rew_mean          | 23           |
| time/                   |              |
|    fps                  | 11896        |
|    iterations           | 35           |
|    time_elapsed         | 385          |
|    total_timesteps      | 4587520      |
| train/                  |              |
|    approx_kl            | 9.972473e-08 |
|    clip_fraction        | 0            |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 3.6          |
|    explained_variance   | 0.873        |
|    learning_rate        | 1e-08        |
|    loss                 | 0.688        |
|    n_updates            | 5020         |
|    policy_gradient_loss | -1.14e-05    |
|    std                  | 0.208        |
|    value_loss           | 0.54         |
------------------------------------------
--------------------------------------------
| rollout/                |                |
|    ep_len_mean          | 639            |
|    ep_rew_mean          | 23.3           |
| time/                   |                |
|    fps                  | 11894          |
|    iterations           | 36             |
|    time_elapsed         | 396            |
|    total_timesteps      | 4718592        |
| train/                  |                |
|    approx_kl            | 1.08805125e-07 |
|    clip_fraction        | 0              |
|    clip_range           | 0.1            |
|    clip_range_vf        | 0.2            |
|    entropy_loss         | 3.6            |
|    explained_variance   | 0.863          |
|    learning_rate        | 1e-08          |
|    loss                 | 0.722          |
|    n_updates            | 5030           |
|    policy_gradient_loss | -1.14e-05      |
|    std                  | 0.208          |
|    value_loss           | 0.564          |
--------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 607           |
|    ep_rew_mean          | 21.8          |
| time/                   |               |
|    fps                  | 11891         |
|    iterations           | 37            |
|    time_elapsed         | 407           |
|    total_timesteps      | 4849664       |
| train/                  |               |
|    approx_kl            | 1.1634029e-07 |
|    clip_fraction        | 0             |
|    clip_range           | 0.1           |
|    clip_range_vf        | 0.2           |
|    entropy_loss         | 3.6           |
|    explained_variance   | 0.845         |
|    learning_rate        | 1e-08         |
|    loss                 | 0.79          |
|    n_updates            | 5040          |
|    policy_gradient_loss | -1.14e-05     |
|    std                  | 0.208         |
|    value_loss           | 0.623         |
-------------------------------------------
--------------------------------------------
| rollout/                |                |
|    ep_len_mean          | 642            |
|    ep_rew_mean          | 23.8           |
| time/                   |                |
|    fps                  | 11892          |
|    iterations           | 38             |
|    time_elapsed         | 418            |
|    total_timesteps      | 4980736        |
| train/                  |                |
|    approx_kl            | 1.11777354e-07 |
|    clip_fraction        | 0              |
|    clip_range           | 0.1            |
|    clip_range_vf        | 0.2            |
|    entropy_loss         | 3.6            |
|    explained_variance   | 0.883          |
|    learning_rate        | 1e-08          |
|    loss                 | 0.783          |
|    n_updates            | 5050           |
|    policy_gradient_loss | -1.24e-05      |
|    std                  | 0.208          |
|    value_loss           | 0.556          |
--------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 654          |
|    ep_rew_mean          | 24.6         |
| time/                   |              |
|    fps                  | 11897        |
|    iterations           | 39           |
|    time_elapsed         | 429          |
|    total_timesteps      | 5111808      |
| train/                  |              |
|    approx_kl            | 1.374824e-07 |
|    clip_fraction        | 0            |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 3.6          |
|    explained_variance   | 0.871        |
|    learning_rate        | 1e-08        |
|    loss                 | 0.801        |
|    n_updates            | 5060         |
|    policy_gradient_loss | -1.29e-05    |
|    std                  | 0.208        |
|    value_loss           | 0.559        |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 705           |
|    ep_rew_mean          | 26.7          |
| time/                   |               |
|    fps                  | 11896         |
|    iterations           | 40            |
|    time_elapsed         | 440           |
|    total_timesteps      | 5242880       |
| train/                  |               |
|    approx_kl            | 1.3337103e-07 |
|    clip_fraction        | 0             |
|    clip_range           | 0.1           |
|    clip_range_vf        | 0.2           |
|    entropy_loss         | 3.6           |
|    explained_variance   | 0.85          |
|    learning_rate        | 1e-08         |
|    loss                 | 0.687         |
|    n_updates            | 5070          |
|    policy_gradient_loss | -1.3e-05      |
|    std                  | 0.208         |
|    value_loss           | 0.536         |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 643           |
|    ep_rew_mean          | 23.8          |
| time/                   |               |
|    fps                  | 11895         |
|    iterations           | 41            |
|    time_elapsed         | 451           |
|    total_timesteps      | 5373952       |
| train/                  |               |
|    approx_kl            | 1.1381644e-07 |
|    clip_fraction        | 0             |
|    clip_range           | 0.1           |
|    clip_range_vf        | 0.2           |
|    entropy_loss         | 3.6           |
|    explained_variance   | 0.848         |
|    learning_rate        | 1e-08         |
|    loss                 | 0.72          |
|    n_updates            | 5080          |
|    policy_gradient_loss | -1.24e-05     |
|    std                  | 0.208         |
|    value_loss           | 0.603         |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 602           |
|    ep_rew_mean          | 22.1          |
| time/                   |               |
|    fps                  | 11893         |
|    iterations           | 42            |
|    time_elapsed         | 462           |
|    total_timesteps      | 5505024       |
| train/                  |               |
|    approx_kl            | 1.1616339e-07 |
|    clip_fraction        | 0             |
|    clip_range           | 0.1           |
|    clip_range_vf        | 0.2           |
|    entropy_loss         | 3.6           |
|    explained_variance   | 0.852         |
|    learning_rate        | 1e-08         |
|    loss                 | 0.871         |
|    n_updates            | 5090          |
|    policy_gradient_loss | -1.22e-05     |
|    std                  | 0.208         |
|    value_loss           | 0.577         |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 638          |
|    ep_rew_mean          | 23.4         |
| time/                   |              |
|    fps                  | 11889        |
|    iterations           | 43           |
|    time_elapsed         | 474          |
|    total_timesteps      | 5636096      |
| train/                  |              |
