Logging to data/tb_logs/20260804_160500
---------------------------------
| rollout/           |          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 36.9         |
|    explained_variance   | 0.231        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.63         |
|    n_updates            | 60           |
|    policy_gradient_loss | -0.0022      |
|    std                  | 0.0523       |
|    value_loss           | 0.793        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 460          |
|    ep_rew_mean          | 19.2         |
| time/                   |              |
|    fps                  | 11305        |
|    iterations           | 8            |
|    time_elapsed         | 92           |
|    total_timesteps      | 1048576      |
| train/                  |              |
|    approx_kl            | 0.0031973454 |
|    clip_fraction        | 0.132        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 36.7         |
|    explained_variance   | 0.347        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.55         |
|    n_updates            | 70           |
|    policy_gradient_loss | -0.00227     |
|    std                  | 0.0527       |
|    value_loss           | 0.733        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 497          |
|    ep_rew_mean          | 20.4         |
| time/                   |              |
|    fps                  | 11267        |
|    iterations           | 9            |
|    time_elapsed         | 104          |
|    total_timesteps      | 1179648      |
| train/                  |              |
|    approx_kl            | 0.0032172678 |
|    clip_fraction        | 0.127        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 36.5         |
|    explained_variance   | 0.403        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.49         |
|    n_updates            | 80           |
|    policy_gradient_loss | -0.00229     |
|    std                  | 0.0531       |
|    value_loss           | 0.681        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 514          |
|    ep_rew_mean          | 20.9         |
| time/                   |              |
|    fps                  | 11224        |
|    iterations           | 10           |
|    time_elapsed         | 116          |
|    total_timesteps      | 1310720      |
| train/                  |              |
|    approx_kl            | 0.0032452221 |
|    clip_fraction        | 0.13         |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 36.3         |
|    explained_variance   | 0.528        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.38         |
|    n_updates            | 90           |
|    policy_gradient_loss | -0.00224     |
|    std                  | 0.0536       |
|    value_loss           | 0.602        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 529          |
|    ep_rew_mean          | 21.6         |
| time/                   |              |
|    fps                  | 11207        |
|    iterations           | 11           |
|    time_elapsed         | 128          |
|    total_timesteps      | 1441792      |
| train/                  |              |
|    approx_kl            | 0.0031959838 |
|    clip_fraction        | 0.13         |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 36.1         |
|    explained_variance   | 0.59         |
|    learning_rate        | 1e-05        |
|    loss                 | 2.39         |
|    n_updates            | 100          |
|    policy_gradient_loss | -0.00226     |
|    std                  | 0.054        |
|    value_loss           | 0.562        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 560          |
|    ep_rew_mean          | 22.8         |
| time/                   |              |
|    fps                  | 11192        |
|    iterations           | 12           |
|    time_elapsed         | 140          |
|    total_timesteps      | 1572864      |
| train/                  |              |
|    approx_kl            | 0.0033007038 |
|    clip_fraction        | 0.133        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 35.9         |
|    explained_variance   | 0.644        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.29         |
|    n_updates            | 110          |
|    policy_gradient_loss | -0.00239     |
|    std                  | 0.0545       |
|    value_loss           | 0.521        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 557          |
|    ep_rew_mean          | 22.7         |
| time/                   |              |
|    fps                  | 11182        |
|    iterations           | 13           |
|    time_elapsed         | 152          |
|    total_timesteps      | 1703936      |
| train/                  |              |
|    approx_kl            | 0.0031839656 |
|    clip_fraction        | 0.126        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 35.7         |
|    explained_variance   | 0.673        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.26         |
|    n_updates            | 120          |
|    policy_gradient_loss | -0.00227     |
|    std                  | 0.0549       |
|    value_loss           | 0.497        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 539          |
|    ep_rew_mean          | 22.3         |
| time/                   |              |
|    fps                  | 11172        |
|    iterations           | 14           |
|    time_elapsed         | 164          |
|    total_timesteps      | 1835008      |
| train/                  |              |
|    approx_kl            | 0.0032097467 |
|    clip_fraction        | 0.129        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 35.5         |
|    explained_variance   | 0.715        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.22         |
|    n_updates            | 130          |
|    policy_gradient_loss | -0.00242     |
|    std                  | 0.0553       |
|    value_loss           | 0.459        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 541          |
|    ep_rew_mean          | 22.3         |
| time/                   |              |
|    fps                  | 11162        |
|    iterations           | 15           |
|    time_elapsed         | 176          |
|    total_timesteps      | 1966080      |
| train/                  |              |
|    approx_kl            | 0.0031349184 |
|    clip_fraction        | 0.124        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 35.3         |
|    explained_variance   | 0.738        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.21         |
|    n_updates            | 140          |
|    policy_gradient_loss | -0.00229     |
|    std                  | 0.0558       |
|    value_loss           | 0.445        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 515         |
|    ep_rew_mean          | 21.5        |
| time/                   |             |
|    fps                  | 11153       |
|    iterations           | 16          |
|    time_elapsed         | 188         |
|    total_timesteps      | 2097152     |
| train/                  |             |
|    approx_kl            | 0.003140248 |
|    clip_fraction        | 0.128       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 35.1        |
|    explained_variance   | 0.764       |
|    learning_rate        | 1e-05       |
|    loss                 | 2.16        |
|    n_updates            | 150         |
|    policy_gradient_loss | -0.00231    |
|    std                  | 0.0563      |
|    value_loss           | 0.434       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 541          |
|    ep_rew_mean          | 22.3         |
| time/                   |              |
|    fps                  | 11154        |
|    iterations           | 17           |
|    time_elapsed         | 199          |
|    total_timesteps      | 2228224      |
| train/                  |              |
|    approx_kl            | 0.0031194086 |
|    clip_fraction        | 0.125        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 34.9         |
|    explained_variance   | 0.77         |
|    learning_rate        | 1e-05        |
|    loss                 | 2.18         |
|    n_updates            | 160          |
|    policy_gradient_loss | -0.00207     |
|    std                  | 0.0567       |
|    value_loss           | 0.456        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 527          |
|    ep_rew_mean          | 22           |
| time/                   |              |
|    fps                  | 11145        |
|    iterations           | 18           |
|    time_elapsed         | 211          |
|    total_timesteps      | 2359296      |
| train/                  |              |
|    approx_kl            | 0.0032676677 |
|    clip_fraction        | 0.13         |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 34.7         |
|    explained_variance   | 0.774        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.17         |
|    n_updates            | 170          |
|    policy_gradient_loss | -0.00222     |
|    std                  | 0.0572       |
|    value_loss           | 0.456        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 514          |
|    ep_rew_mean          | 21.1         |
| time/                   |              |
|    fps                  | 11145        |
|    iterations           | 19           |
|    time_elapsed         | 223          |
|    total_timesteps      | 2490368      |
| train/                  |              |
|    approx_kl            | 0.0031796934 |
|    clip_fraction        | 0.13         |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 34.5         |
|    explained_variance   | 0.79         |
|    learning_rate        | 1e-05        |
|    loss                 | 2.22         |
|    n_updates            | 180          |
|    policy_gradient_loss | -0.00221     |
|    std                  | 0.0577       |
|    value_loss           | 0.449        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 556          |
|    ep_rew_mean          | 22.7         |
| time/                   |              |
|    fps                  | 11132        |
|    iterations           | 20           |
|    time_elapsed         | 235          |
|    total_timesteps      | 2621440      |
| train/                  |              |
|    approx_kl            | 0.0031412088 |
|    clip_fraction        | 0.128        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 34.3         |
|    explained_variance   | 0.801        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.21         |
|    n_updates            | 190          |
|    policy_gradient_loss | -0.00202     |
|    std                  | 0.0581       |
|    value_loss           | 0.467        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 540         |
|    ep_rew_mean          | 22.4        |
| time/                   |             |
|    fps                  | 11123       |
|    iterations           | 21          |
|    time_elapsed         | 247         |
|    total_timesteps      | 2752512     |
| train/                  |             |
|    approx_kl            | 0.003154098 |
|    clip_fraction        | 0.123       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 34.1        |
|    explained_variance   | 0.827       |
|    learning_rate        | 1e-05       |
|    loss                 | 2.16        |
|    n_updates            | 200         |
|    policy_gradient_loss | -0.00192    |
|    std                  | 0.0586      |
|    value_loss           | 0.466       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 519          |
|    ep_rew_mean          | 21.7         |
| time/                   |              |
|    fps                  | 11109        |
|    iterations           | 22           |
|    time_elapsed         | 259          |
|    total_timesteps      | 2883584      |
| train/                  |              |
|    approx_kl            | 0.0031178286 |
|    clip_fraction        | 0.123        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 33.9         |
|    explained_variance   | 0.829        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.14         |
|    n_updates            | 210          |
|    policy_gradient_loss | -0.00198     |
|    std                  | 0.0591       |
|    value_loss           | 0.495        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 505         |
|    ep_rew_mean          | 21          |
| time/                   |             |
|    fps                  | 11095       |
|    iterations           | 23          |
|    time_elapsed         | 271         |
|    total_timesteps      | 3014656     |
| train/                  |             |
|    approx_kl            | 0.003172854 |
|    clip_fraction        | 0.128       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 33.7        |
|    explained_variance   | 0.834       |
|    learning_rate        | 1e-05       |
|    loss                 | 2.16        |
|    n_updates            | 220         |
|    policy_gradient_loss | -0.00204    |
|    std                  | 0.0596      |
|    value_loss           | 0.508       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 510          |
|    ep_rew_mean          | 21.3         |
| time/                   |              |
|    fps                  | 11087        |
|    iterations           | 24           |
|    time_elapsed         | 283          |
|    total_timesteps      | 3145728      |
| train/                  |              |
|    approx_kl            | 0.0030825334 |
|    clip_fraction        | 0.126        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 33.5         |
|    explained_variance   | 0.836        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.21         |
|    n_updates            | 230          |
|    policy_gradient_loss | -0.00209     |
|    std                  | 0.06         |
|    value_loss           | 0.517        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 541          |
|    ep_rew_mean          | 22.1         |
| time/                   |              |
|    fps                  | 11086        |
|    iterations           | 25           |
|    time_elapsed         | 295          |
|    total_timesteps      | 3276800      |
| train/                  |              |
|    approx_kl            | 0.0030144793 |
|    clip_fraction        | 0.123        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 33.3         |
|    explained_variance   | 0.84         |
|    learning_rate        | 1e-05        |
|    loss                 | 2.14         |
|    n_updates            | 240          |
|    policy_gradient_loss | -0.00172     |
|    std                  | 0.0605       |
|    value_loss           | 0.52         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 504          |
|    ep_rew_mean          | 21.1         |
| time/                   |              |
|    fps                  | 11076        |
|    iterations           | 26           |
|    time_elapsed         | 307          |
|    total_timesteps      | 3407872      |
| train/                  |              |
|    approx_kl            | 0.0031449115 |
|    clip_fraction        | 0.123        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 33.2         |
|    explained_variance   | 0.865        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.15         |
|    n_updates            | 250          |
|    policy_gradient_loss | -0.00218     |
|    std                  | 0.061        |
|    value_loss           | 0.544        |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 541        |
|    ep_rew_mean          | 22.4       |
| time/                   |            |
|    fps                  | 11070      |
|    iterations           | 27         |
|    time_elapsed         | 319        |
|    total_timesteps      | 3538944    |
| train/                  |            |
|    approx_kl            | 0.00305947 |
|    clip_fraction        | 0.121      |
|    clip_range           | 0.1        |
|    clip_range_vf        | 0.2        |
|    entropy_loss         | 33         |
|    explained_variance   | 0.852      |
|    learning_rate        | 1e-05      |
|    loss                 | 2.14       |
|    n_updates            | 260        |
|    policy_gradient_loss | -0.0017    |
|    std                  | 0.0615     |
|    value_loss           | 0.551      |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 549          |
|    ep_rew_mean          | 22.9         |
| time/                   |              |
|    fps                  | 11075        |
|    iterations           | 28           |
|    time_elapsed         | 331          |
|    total_timesteps      | 3670016      |
| train/                  |              |
|    approx_kl            | 0.0031329396 |
|    clip_fraction        | 0.126        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 32.8         |
|    explained_variance   | 0.85         |
|    learning_rate        | 1e-05        |
|    loss                 | 2.15         |
|    n_updates            | 270          |
|    policy_gradient_loss | -0.00217     |
|    std                  | 0.062        |
|    value_loss           | 0.576        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 521         |
|    ep_rew_mean          | 21.5        |
| time/                   |             |
|    fps                  | 11076       |
|    iterations           | 29          |
|    time_elapsed         | 343         |
|    total_timesteps      | 3801088     |
| train/                  |             |
|    approx_kl            | 0.003131115 |
|    clip_fraction        | 0.126       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 32.6        |
|    explained_variance   | 0.866       |
|    learning_rate        | 1e-05       |
|    loss                 | 2.14        |
|    n_updates            | 280         |
|    policy_gradient_loss | -0.00221    |
|    std                  | 0.0625      |
|    value_loss           | 0.547       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 558          |
|    ep_rew_mean          | 23.2         |
| time/                   |              |
|    fps                  | 11077        |
|    iterations           | 30           |
|    time_elapsed         | 354          |
|    total_timesteps      | 3932160      |
| train/                  |              |
|    approx_kl            | 0.0031292099 |
|    clip_fraction        | 0.123        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 32.4         |
|    explained_variance   | 0.871        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.08         |
|    n_updates            | 290          |
|    policy_gradient_loss | -0.00211     |
|    std                  | 0.063        |
|    value_loss           | 0.526        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 584          |
|    ep_rew_mean          | 24           |
| time/                   |              |
|    fps                  | 11081        |
|    iterations           | 31           |
|    time_elapsed         | 366          |
|    total_timesteps      | 4063232      |
| train/                  |              |
|    approx_kl            | 0.0031615454 |
|    clip_fraction        | 0.125        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 32.2         |
|    explained_variance   | 0.86         |
|    learning_rate        | 1e-05        |
|    loss                 | 2.06         |
|    n_updates            | 300          |
|    policy_gradient_loss | -0.00218     |
|    std                  | 0.0635       |
|    value_loss           | 0.555        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 569          |
|    ep_rew_mean          | 23.6         |
| time/                   |              |
|    fps                  | 11077        |
|    iterations           | 32           |
|    time_elapsed         | 378          |
|    total_timesteps      | 4194304      |
| train/                  |              |
|    approx_kl            | 0.0030845467 |
|    clip_fraction        | 0.122        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 32           |
|    explained_variance   | 0.875        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.08         |
|    n_updates            | 310          |
|    policy_gradient_loss | -0.00196     |
|    std                  | 0.0641       |
|    value_loss           | 0.542        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 543          |
|    ep_rew_mean          | 22.3         |
| time/                   |              |
|    fps                  | 11078        |
|    iterations           | 33           |
|    time_elapsed         | 390          |
|    total_timesteps      | 4325376      |
| train/                  |              |
|    approx_kl            | 0.0031298823 |
|    clip_fraction        | 0.124        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 31.8         |
|    explained_variance   | 0.866        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.13         |
|    n_updates            | 320          |
|    policy_gradient_loss | -0.00201     |
|    std                  | 0.0646       |
|    value_loss           | 0.563        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 555          |
|    ep_rew_mean          | 22.9         |
| time/                   |              |
|    fps                  | 11076        |
|    iterations           | 34           |
|    time_elapsed         | 402          |
|    total_timesteps      | 4456448      |
| train/                  |              |
|    approx_kl            | 0.0031068362 |
|    clip_fraction        | 0.125        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 31.6         |
|    explained_variance   | 0.874        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.05         |
|    n_updates            | 330          |
|    policy_gradient_loss | -0.00214     |
|    std                  | 0.0651       |
|    value_loss           | 0.562        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 543          |
|    ep_rew_mean          | 22.1         |
| time/                   |              |
|    fps                  | 11076        |
|    iterations           | 35           |
|    time_elapsed         | 414          |
|    total_timesteps      | 4587520      |
| train/                  |              |
|    approx_kl            | 0.0031119194 |
|    clip_fraction        | 0.124        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 31.4         |
|    explained_variance   | 0.877        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.12         |
|    n_updates            | 340          |
|    policy_gradient_loss | -0.00206     |
|    std                  | 0.0656       |
|    value_loss           | 0.549        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 519         |
|    ep_rew_mean          | 21.4        |
| time/                   |             |
|    fps                  | 11078       |
|    iterations           | 36          |
|    time_elapsed         | 425         |
|    total_timesteps      | 4718592     |
| train/                  |             |
|    approx_kl            | 0.003139636 |
|    clip_fraction        | 0.122       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 31.2        |
|    explained_variance   | 0.882       |
|    learning_rate        | 1e-05       |
|    loss                 | 2.14        |
|    n_updates            | 350         |
|    policy_gradient_loss | -0.00221    |
|    std                  | 0.0662      |
|    value_loss           | 0.543       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 511          |
|    ep_rew_mean          | 21.1         |
| time/                   |              |
|    fps                  | 11077        |
|    iterations           | 37           |
|    time_elapsed         | 437          |
|    total_timesteps      | 4849664      |
| train/                  |              |
|    approx_kl            | 0.0030442078 |
|    clip_fraction        | 0.121        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 31           |
|    explained_variance   | 0.874        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.09         |
|    n_updates            | 360          |
|    policy_gradient_loss | -0.00193     |
|    std                  | 0.0667       |
|    value_loss           | 0.554        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 558         |
|    ep_rew_mean          | 22.8        |
| time/                   |             |
|    fps                  | 11077       |
|    iterations           | 38          |
|    time_elapsed         | 449         |
|    total_timesteps      | 4980736     |
| train/                  |             |
|    approx_kl            | 0.003070069 |
|    clip_fraction        | 0.123       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 30.8        |
|    explained_variance   | 0.875       |
|    learning_rate        | 1e-05       |
|    loss                 | 2.03        |
|    n_updates            | 370         |
|    policy_gradient_loss | -0.00212    |
|    std                  | 0.0673      |
|    value_loss           | 0.557       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 544          |
|    ep_rew_mean          | 22.3         |
| time/                   |              |
|    fps                  | 11072        |
|    iterations           | 39           |
|    time_elapsed         | 461          |
|    total_timesteps      | 5111808      |
| train/                  |              |
|    approx_kl            | 0.0030556791 |
|    clip_fraction        | 0.121        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 30.6         |
|    explained_variance   | 0.881        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.04         |
|    n_updates            | 380          |
|    policy_gradient_loss | -0.00207     |
|    std                  | 0.0678       |
|    value_loss           | 0.558        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 549          |
|    ep_rew_mean          | 22.5         |
| time/                   |              |
|    fps                  | 11075        |
|    iterations           | 40           |
|    time_elapsed         | 473          |
|    total_timesteps      | 5242880      |
| train/                  |              |
|    approx_kl            | 0.0029779617 |
|    clip_fraction        | 0.119        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 30.4         |
|    explained_variance   | 0.875        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.02         |
|    n_updates            | 390          |
|    policy_gradient_loss | -0.002       |
|    std                  | 0.0684       |
|    value_loss           | 0.592        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 537          |
|    ep_rew_mean          | 22.3         |
| time/                   |              |
|    fps                  | 11075        |
|    iterations           | 41           |
|    time_elapsed         | 485          |
|    total_timesteps      | 5373952      |
| train/                  |              |
|    approx_kl            | 0.0030522214 |
|    clip_fraction        | 0.121        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 30.2         |
|    explained_variance   | 0.887        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.03         |
|    n_updates            | 400          |
|    policy_gradient_loss | -0.00222     |
|    std                  | 0.0689       |
|    value_loss           | 0.557        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 562         |
|    ep_rew_mean          | 23.1        |
| time/                   |             |
|    fps                  | 11071       |
|    iterations           | 42          |
|    time_elapsed         | 497         |
|    total_timesteps      | 5505024     |
| train/                  |             |
|    approx_kl            | 0.003116244 |
|    clip_fraction        | 0.123       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 30          |
|    explained_variance   | 0.881       |
|    learning_rate        | 1e-05       |
|    loss                 | 2.11        |
|    n_updates            | 410         |
|    policy_gradient_loss | -0.00222    |
|    std                  | 0.0695      |
|    value_loss           | 0.541       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 563          |
|    ep_rew_mean          | 22.8         |
| time/                   |              |
|    fps                  | 11070        |
|    iterations           | 43           |
|    time_elapsed         | 509          |
|    total_timesteps      | 5636096      |
| train/                  |              |
|    approx_kl            | 0.0029401963 |
|    clip_fraction        | 0.114        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 29.8         |
|    explained_variance   | 0.89         |
|    learning_rate        | 1e-05        |
|    loss                 | 2.02         |
|    n_updates            | 420          |
