Logging to data/tb_logs/20260727_200854
---------------------------------
| rollout/           |          |
| rollout/                |              |
|    ep_len_mean          | 167          |
|    ep_rew_mean          | 6.39         |
| time/                   |              |
|    fps                  | 9405         |
|    iterations           | 7            |
|    time_elapsed         | 97           |
|    total_timesteps      | 917504       |
| train/                  |              |
|    approx_kl            | 0.0032849512 |
|    clip_fraction        | 0.141        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 36.9         |
|    explained_variance   | 0.34         |
|    learning_rate        | 1e-05        |
|    loss                 | 2.54         |
|    n_updates            | 60           |
|    policy_gradient_loss | -0.00139     |
|    std                  | 0.0522       |
|    value_loss           | 0.668        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 161          |
|    ep_rew_mean          | 6.29         |
| time/                   |              |
|    fps                  | 9351         |
|    iterations           | 8            |
|    time_elapsed         | 112          |
|    total_timesteps      | 1048576      |
| train/                  |              |
|    approx_kl            | 0.0032092226 |
|    clip_fraction        | 0.14         |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 36.7         |
|    explained_variance   | 0.371        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.49         |
|    n_updates            | 70           |
|    policy_gradient_loss | -0.00145     |
|    std                  | 0.0526       |
|    value_loss           | 0.67         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 157          |
|    ep_rew_mean          | 6.23         |
| time/                   |              |
|    fps                  | 9343         |
|    iterations           | 9            |
|    time_elapsed         | 126          |
|    total_timesteps      | 1179648      |
| train/                  |              |
|    approx_kl            | 0.0032135136 |
|    clip_fraction        | 0.137        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 36.5         |
|    explained_variance   | 0.423        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.48         |
|    n_updates            | 80           |
|    policy_gradient_loss | -0.00147     |
|    std                  | 0.053        |
|    value_loss           | 0.664        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 155          |
|    ep_rew_mean          | 6.14         |
| time/                   |              |
|    fps                  | 9343         |
|    iterations           | 10           |
|    time_elapsed         | 140          |
|    total_timesteps      | 1310720      |
| train/                  |              |
|    approx_kl            | 0.0031780107 |
|    clip_fraction        | 0.135        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 36.3         |
|    explained_variance   | 0.468        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.47         |
|    n_updates            | 90           |
|    policy_gradient_loss | -0.00144     |
|    std                  | 0.0535       |
|    value_loss           | 0.667        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 156         |
|    ep_rew_mean          | 6.19        |
| time/                   |             |
|    fps                  | 9324        |
|    iterations           | 11          |
|    time_elapsed         | 154         |
|    total_timesteps      | 1441792     |
| train/                  |             |
|    approx_kl            | 0.003169992 |
|    clip_fraction        | 0.137       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 36.1        |
|    explained_variance   | 0.522       |
|    learning_rate        | 1e-05       |
|    loss                 | 2.49        |
|    n_updates            | 100         |
|    policy_gradient_loss | -0.00165    |
|    std                  | 0.0539      |
|    value_loss           | 0.653       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 165          |
|    ep_rew_mean          | 6.39         |
| time/                   |              |
|    fps                  | 9294         |
|    iterations           | 12           |
|    time_elapsed         | 169          |
|    total_timesteps      | 1572864      |
| train/                  |              |
|    approx_kl            | 0.0031778482 |
|    clip_fraction        | 0.136        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 35.9         |
|    explained_variance   | 0.561        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.39         |
|    n_updates            | 110          |
|    policy_gradient_loss | -0.00147     |
|    std                  | 0.0543       |
|    value_loss           | 0.647        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 156         |
|    ep_rew_mean          | 6.13        |
| time/                   |             |
|    fps                  | 9296        |
|    iterations           | 13          |
|    time_elapsed         | 183         |
|    total_timesteps      | 1703936     |
| train/                  |             |
|    approx_kl            | 0.003165563 |
|    clip_fraction        | 0.137       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 35.7        |
|    explained_variance   | 0.592       |
|    learning_rate        | 1e-05       |
|    loss                 | 2.35        |
|    n_updates            | 120         |
|    policy_gradient_loss | -0.00177    |
|    std                  | 0.0548      |
|    value_loss           | 0.636       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 170          |
|    ep_rew_mean          | 6.71         |
| time/                   |              |
|    fps                  | 9259         |
|    iterations           | 14           |
|    time_elapsed         | 198          |
|    total_timesteps      | 1835008      |
| train/                  |              |
|    approx_kl            | 0.0030907649 |
|    clip_fraction        | 0.132        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 35.6         |
|    explained_variance   | 0.617        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.39         |
|    n_updates            | 130          |
|    policy_gradient_loss | -0.00141     |
|    std                  | 0.0552       |
|    value_loss           | 0.645        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 164         |
|    ep_rew_mean          | 6.36        |
| time/                   |             |
|    fps                  | 9259        |
|    iterations           | 15          |
|    time_elapsed         | 212         |
|    total_timesteps      | 1966080     |
| train/                  |             |
|    approx_kl            | 0.003090823 |
|    clip_fraction        | 0.129       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 35.4        |
|    explained_variance   | 0.634       |
|    learning_rate        | 1e-05       |
|    loss                 | 2.38        |
|    n_updates            | 140         |
|    policy_gradient_loss | -0.00138    |
|    std                  | 0.0556      |
|    value_loss           | 0.634       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 172          |
|    ep_rew_mean          | 6.78         |
| time/                   |              |
|    fps                  | 9261         |
|    iterations           | 16           |
|    time_elapsed         | 226          |
|    total_timesteps      | 2097152      |
| train/                  |              |
|    approx_kl            | 0.0030753443 |
|    clip_fraction        | 0.131        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 35.2         |
|    explained_variance   | 0.659        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.37         |
|    n_updates            | 150          |
|    policy_gradient_loss | -0.00172     |
|    std                  | 0.0561       |
|    value_loss           | 0.611        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 164          |
|    ep_rew_mean          | 6.32         |
| time/                   |              |
|    fps                  | 9270         |
|    iterations           | 17           |
|    time_elapsed         | 240          |
|    total_timesteps      | 2228224      |
| train/                  |              |
|    approx_kl            | 0.0029642715 |
|    clip_fraction        | 0.126        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 35           |
|    explained_variance   | 0.672        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.35         |
|    n_updates            | 160          |
|    policy_gradient_loss | -0.00129     |
|    std                  | 0.0565       |
|    value_loss           | 0.607        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 156          |
|    ep_rew_mean          | 5.94         |
| time/                   |              |
|    fps                  | 9279         |
|    iterations           | 18           |
|    time_elapsed         | 254          |
|    total_timesteps      | 2359296      |
| train/                  |              |
|    approx_kl            | 0.0030647048 |
|    clip_fraction        | 0.13         |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 34.8         |
|    explained_variance   | 0.682        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.3          |
|    n_updates            | 170          |
|    policy_gradient_loss | -0.00162     |
|    std                  | 0.057        |
|    value_loss           | 0.597        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 159          |
|    ep_rew_mean          | 6.21         |
| time/                   |              |
|    fps                  | 9283         |
|    iterations           | 19           |
|    time_elapsed         | 268          |
|    total_timesteps      | 2490368      |
| train/                  |              |
|    approx_kl            | 0.0030752225 |
|    clip_fraction        | 0.128        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 34.6         |
|    explained_variance   | 0.697        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.29         |
|    n_updates            | 180          |
|    policy_gradient_loss | -0.00176     |
|    std                  | 0.0574       |
|    value_loss           | 0.58         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 158          |
|    ep_rew_mean          | 6.31         |
| time/                   |              |
|    fps                  | 9286         |
|    iterations           | 20           |
|    time_elapsed         | 282          |
|    total_timesteps      | 2621440      |
| train/                  |              |
|    approx_kl            | 0.0029237266 |
|    clip_fraction        | 0.123        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 34.4         |
|    explained_variance   | 0.696        |
|    learning_rate        | 1e-05        |
|    loss                 | 2.32         |
|    n_updates            | 190          |
|    policy_gradient_loss | -0.00143     |
|    std                  | 0.0579       |
|    value_loss           | 0.599        |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 175        |
|    ep_rew_mean          | 6.84       |
| time/                   |            |
|    fps                  | 9274       |
|    iterations           | 21         |
|    time_elapsed         | 296        |
|    total_timesteps      | 2752512    |
| train/                  |            |
|    approx_kl            | 0.00293817 |
|    clip_fraction        | 0.122      |
|    clip_range           | 0.1        |
|    clip_range_vf        | 0.2        |
|    entropy_loss         | 34.2       |
|    explained_variance   | 0.718      |
|    learning_rate        | 1e-05      |
|    loss                 | 2.25       |
|    n_updates            | 200        |
|    policy_gradient_loss | -0.0015    |
|    std                  | 0.0584     |
|    value_loss           | 0.567      |
----------------------------------------
