Logging to data/tb_logs/20260727_161929
---------------------------------
| rollout/           |          |
|    learning_rate        | 1e-05       |
|    loss                 | 0.451       |
|    n_updates            | 6330        |
|    policy_gradient_loss | -0.00201    |
|    std                  | 0.229       |
|    value_loss           | 0.404       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 248        |
|    ep_rew_mean          | 7.68       |
| time/                   |            |
|    fps                  | 9916       |
|    iterations           | 14         |
|    time_elapsed         | 185        |
|    total_timesteps      | 1835008    |
| train/                  |            |
|    approx_kl            | 0.00261546 |
|    clip_fraction        | 0.0899     |
|    clip_range           | 0.1        |
|    clip_range_vf        | 0.2        |
|    entropy_loss         | 1.24       |
|    explained_variance   | 0.846      |
|    learning_rate        | 1e-05      |
|    loss                 | 0.456      |
|    n_updates            | 6340       |
|    policy_gradient_loss | -0.00223   |
|    std                  | 0.231      |
|    value_loss           | 0.401      |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 257          |
|    ep_rew_mean          | 7.75         |
| time/                   |              |
|    fps                  | 9919         |
|    iterations           | 15           |
|    time_elapsed         | 198          |
|    total_timesteps      | 1966080      |
| train/                  |              |
|    approx_kl            | 0.0026366734 |
|    clip_fraction        | 0.0903       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 1.05         |
|    explained_variance   | 0.851        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.452        |
|    n_updates            | 6350         |
|    policy_gradient_loss | -0.00229     |
|    std                  | 0.233        |
|    value_loss           | 0.393        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 235          |
|    ep_rew_mean          | 7.17         |
| time/                   |              |
|    fps                  | 9924         |
|    iterations           | 16           |
|    time_elapsed         | 211          |
|    total_timesteps      | 2097152      |
| train/                  |              |
|    approx_kl            | 0.0026605162 |
|    clip_fraction        | 0.0923       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 0.854        |
|    explained_variance   | 0.843        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.43         |
|    n_updates            | 6360         |
|    policy_gradient_loss | -0.00221     |
|    std                  | 0.234        |
|    value_loss           | 0.412        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 252         |
|    ep_rew_mean          | 7.48        |
| time/                   |             |
|    fps                  | 9919        |
|    iterations           | 17          |
|    time_elapsed         | 224         |
|    total_timesteps      | 2228224     |
| train/                  |             |
|    approx_kl            | 0.002608833 |
|    clip_fraction        | 0.0881      |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 0.662       |
|    explained_variance   | 0.851       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.389       |
|    n_updates            | 6370        |
|    policy_gradient_loss | -0.0022     |
|    std                  | 0.236       |
|    value_loss           | 0.4         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 235          |
|    ep_rew_mean          | 7.27         |
| time/                   |              |
|    fps                  | 9926         |
|    iterations           | 18           |
|    time_elapsed         | 237          |
|    total_timesteps      | 2359296      |
| train/                  |              |
|    approx_kl            | 0.0026164046 |
|    clip_fraction        | 0.0876       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 0.471        |
|    explained_variance   | 0.851        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.42         |
|    n_updates            | 6380         |
|    policy_gradient_loss | -0.00203     |
|    std                  | 0.238        |
|    value_loss           | 0.405        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 242          |
|    ep_rew_mean          | 7.24         |
| time/                   |              |
|    fps                  | 9938         |
|    iterations           | 19           |
|    time_elapsed         | 250          |
|    total_timesteps      | 2490368      |
| train/                  |              |
|    approx_kl            | 0.0026233539 |
|    clip_fraction        | 0.0908       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 0.28         |
|    explained_variance   | 0.855        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.352        |
|    n_updates            | 6390         |
|    policy_gradient_loss | -0.00231     |
|    std                  | 0.24         |
|    value_loss           | 0.388        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 251          |
|    ep_rew_mean          | 7.4          |
| time/                   |              |
|    fps                  | 9937         |
|    iterations           | 20           |
|    time_elapsed         | 263          |
|    total_timesteps      | 2621440      |
| train/                  |              |
|    approx_kl            | 0.0025738622 |
|    clip_fraction        | 0.0873       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 0.0892       |
|    explained_variance   | 0.853        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.418        |
|    n_updates            | 6400         |
|    policy_gradient_loss | -0.00213     |
|    std                  | 0.242        |
|    value_loss           | 0.397        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 256          |
|    ep_rew_mean          | 7.69         |
| time/                   |              |
|    fps                  | 9929         |
|    iterations           | 21           |
|    time_elapsed         | 277          |
|    total_timesteps      | 2752512      |
| train/                  |              |
|    approx_kl            | 0.0025981506 |
|    clip_fraction        | 0.0925       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -0.1         |
|    explained_variance   | 0.855        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.411        |
|    n_updates            | 6410         |
|    policy_gradient_loss | -0.0023      |
|    std                  | 0.244        |
|    value_loss           | 0.401        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 275          |
|    ep_rew_mean          | 8.64         |
| time/                   |              |
|    fps                  | 9934         |
|    iterations           | 22           |
|    time_elapsed         | 290          |
|    total_timesteps      | 2883584      |
| train/                  |              |
|    approx_kl            | 0.0025958046 |
|    clip_fraction        | 0.0895       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -0.289       |
|    explained_variance   | 0.85         |
|    learning_rate        | 1e-05        |
|    loss                 | 0.348        |
|    n_updates            | 6420         |
|    policy_gradient_loss | -0.00223     |
|    std                  | 0.246        |
|    value_loss           | 0.401        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 265          |
|    ep_rew_mean          | 7.86         |
| time/                   |              |
|    fps                  | 9940         |
|    iterations           | 23           |
|    time_elapsed         | 303          |
|    total_timesteps      | 3014656      |
| train/                  |              |
|    approx_kl            | 0.0025258823 |
|    clip_fraction        | 0.0857       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -0.478       |
|    explained_variance   | 0.855        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.364        |
|    n_updates            | 6430         |
|    policy_gradient_loss | -0.00195     |
|    std                  | 0.248        |
|    value_loss           | 0.392        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 266          |
|    ep_rew_mean          | 8            |
| time/                   |              |
|    fps                  | 9952         |
|    iterations           | 24           |
|    time_elapsed         | 316          |
|    total_timesteps      | 3145728      |
| train/                  |              |
|    approx_kl            | 0.0025872267 |
|    clip_fraction        | 0.0878       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -0.669       |
|    explained_variance   | 0.852        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.298        |
|    n_updates            | 6440         |
|    policy_gradient_loss | -0.0022      |
|    std                  | 0.25         |
|    value_loss           | 0.403        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 247          |
|    ep_rew_mean          | 7.52         |
| time/                   |              |
|    fps                  | 9942         |
|    iterations           | 25           |
|    time_elapsed         | 329          |
|    total_timesteps      | 3276800      |
| train/                  |              |
|    approx_kl            | 0.0025499389 |
|    clip_fraction        | 0.0839       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -0.861       |
|    explained_variance   | 0.862        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.3          |
|    n_updates            | 6450         |
|    policy_gradient_loss | -0.00203     |
|    std                  | 0.252        |
|    value_loss           | 0.383        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 279          |
|    ep_rew_mean          | 8.24         |
| time/                   |              |
|    fps                  | 9938         |
|    iterations           | 26           |
|    time_elapsed         | 342          |
|    total_timesteps      | 3407872      |
| train/                  |              |
|    approx_kl            | 0.0025830916 |
|    clip_fraction        | 0.0893       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -1.05        |
|    explained_variance   | 0.852        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.353        |
|    n_updates            | 6460         |
|    policy_gradient_loss | -0.00227     |
|    std                  | 0.254        |
|    value_loss           | 0.402        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 269          |
|    ep_rew_mean          | 7.92         |
| time/                   |              |
|    fps                  | 9947         |
|    iterations           | 27           |
|    time_elapsed         | 355          |
|    total_timesteps      | 3538944      |
| train/                  |              |
|    approx_kl            | 0.0026631388 |
|    clip_fraction        | 0.0927       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -1.24        |
|    explained_variance   | 0.851        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.325        |
|    n_updates            | 6470         |
|    policy_gradient_loss | -0.00237     |
|    std                  | 0.256        |
|    value_loss           | 0.409        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 282          |
|    ep_rew_mean          | 8.6          |
| time/                   |              |
|    fps                  | 9956         |
|    iterations           | 28           |
|    time_elapsed         | 368          |
|    total_timesteps      | 3670016      |
| train/                  |              |
|    approx_kl            | 0.0025349415 |
|    clip_fraction        | 0.0859       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -1.43        |
|    explained_variance   | 0.858        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.303        |
|    n_updates            | 6480         |
|    policy_gradient_loss | -0.00214     |
|    std                  | 0.258        |
|    value_loss           | 0.387        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 274         |
|    ep_rew_mean          | 8.28        |
| time/                   |             |
|    fps                  | 9959        |
|    iterations           | 29          |
|    time_elapsed         | 381         |
|    total_timesteps      | 3801088     |
| train/                  |             |
|    approx_kl            | 0.002582395 |
|    clip_fraction        | 0.0874      |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | -1.62       |
|    explained_variance   | 0.857       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.327       |
|    n_updates            | 6490        |
|    policy_gradient_loss | -0.00212    |
|    std                  | 0.26        |
|    value_loss           | 0.393       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 272          |
|    ep_rew_mean          | 8.35         |
| time/                   |              |
|    fps                  | 9962         |
|    iterations           | 30           |
|    time_elapsed         | 394          |
|    total_timesteps      | 3932160      |
| train/                  |              |
|    approx_kl            | 0.0026178658 |
|    clip_fraction        | 0.0902       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -1.81        |
|    explained_variance   | 0.858        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.284        |
|    n_updates            | 6500         |
|    policy_gradient_loss | -0.00231     |
|    std                  | 0.262        |
|    value_loss           | 0.394        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 271          |
|    ep_rew_mean          | 8.09         |
| time/                   |              |
|    fps                  | 9961         |
|    iterations           | 31           |
|    time_elapsed         | 407          |
|    total_timesteps      | 4063232      |
| train/                  |              |
|    approx_kl            | 0.0026415933 |
|    clip_fraction        | 0.0904       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -2.01        |
|    explained_variance   | 0.856        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.29         |
|    n_updates            | 6510         |
|    policy_gradient_loss | -0.00223     |
|    std                  | 0.264        |
|    value_loss           | 0.408        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 273          |
|    ep_rew_mean          | 8.1          |
| time/                   |              |
|    fps                  | 9957         |
|    iterations           | 32           |
|    time_elapsed         | 421          |
|    total_timesteps      | 4194304      |
| train/                  |              |
|    approx_kl            | 0.0025477714 |
|    clip_fraction        | 0.086        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -2.19        |
|    explained_variance   | 0.862        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.221        |
|    n_updates            | 6520         |
|    policy_gradient_loss | -0.00203     |
|    std                  | 0.266        |
|    value_loss           | 0.392        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 282          |
|    ep_rew_mean          | 8.44         |
| time/                   |              |
|    fps                  | 9961         |
|    iterations           | 33           |
|    time_elapsed         | 434          |
|    total_timesteps      | 4325376      |
| train/                  |              |
|    approx_kl            | 0.0025458275 |
|    clip_fraction        | 0.087        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -2.39        |
|    explained_variance   | 0.862        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.292        |
|    n_updates            | 6530         |
|    policy_gradient_loss | -0.00209     |
|    std                  | 0.268        |
|    value_loss           | 0.391        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 274         |
|    ep_rew_mean          | 8.23        |
| time/                   |             |
|    fps                  | 9959        |
|    iterations           | 34          |
|    time_elapsed         | 447         |
|    total_timesteps      | 4456448     |
| train/                  |             |
|    approx_kl            | 0.002574924 |
|    clip_fraction        | 0.085       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | -2.58       |
|    explained_variance   | 0.854       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.277       |
|    n_updates            | 6540        |
|    policy_gradient_loss | -0.00201    |
|    std                  | 0.27        |
|    value_loss           | 0.414       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 282          |
|    ep_rew_mean          | 8.35         |
| time/                   |              |
|    fps                  | 9960         |
|    iterations           | 35           |
|    time_elapsed         | 460          |
|    total_timesteps      | 4587520      |
| train/                  |              |
|    approx_kl            | 0.0025082226 |
|    clip_fraction        | 0.083        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -2.77        |
|    explained_variance   | 0.857        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.203        |
|    n_updates            | 6550         |
|    policy_gradient_loss | -0.00199     |
|    std                  | 0.273        |
|    value_loss           | 0.41         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 260          |
|    ep_rew_mean          | 7.79         |
| time/                   |              |
|    fps                  | 9962         |
|    iterations           | 36           |
|    time_elapsed         | 473          |
|    total_timesteps      | 4718592      |
| train/                  |              |
|    approx_kl            | 0.0025942302 |
|    clip_fraction        | 0.0863       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -2.96        |
|    explained_variance   | 0.863        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.246        |
|    n_updates            | 6560         |
|    policy_gradient_loss | -0.00206     |
|    std                  | 0.275        |
|    value_loss           | 0.389        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 272          |
|    ep_rew_mean          | 8.3          |
| time/                   |              |
|    fps                  | 9960         |
|    iterations           | 37           |
|    time_elapsed         | 486          |
|    total_timesteps      | 4849664      |
| train/                  |              |
|    approx_kl            | 0.0025809295 |
|    clip_fraction        | 0.0876       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -3.15        |
|    explained_variance   | 0.853        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.232        |
|    n_updates            | 6570         |
|    policy_gradient_loss | -0.00204     |
|    std                  | 0.277        |
|    value_loss           | 0.428        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 282         |
|    ep_rew_mean          | 8.44        |
| time/                   |             |
|    fps                  | 9957        |
|    iterations           | 38          |
|    time_elapsed         | 500         |
|    total_timesteps      | 4980736     |
| train/                  |             |
|    approx_kl            | 0.002527465 |
|    clip_fraction        | 0.0851      |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | -3.34       |
|    explained_variance   | 0.855       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.297       |
|    n_updates            | 6580        |
|    policy_gradient_loss | -0.00207    |
|    std                  | 0.279       |
|    value_loss           | 0.419       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 247          |
|    ep_rew_mean          | 7.3          |
| time/                   |              |
|    fps                  | 9963         |
|    iterations           | 39           |
|    time_elapsed         | 513          |
|    total_timesteps      | 5111808      |
| train/                  |              |
|    approx_kl            | 0.0025646768 |
|    clip_fraction        | 0.0855       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -3.53        |
|    explained_variance   | 0.855        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.25         |
|    n_updates            | 6590         |
|    policy_gradient_loss | -0.00211     |
|    std                  | 0.281        |
|    value_loss           | 0.406        |
------------------------------------------
