Logging to ./data/gamma5/tb
---------------------------------
| rollout/           |          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 729         |
|    ep_rew_mean          | 33          |
| time/                   |             |
|    fps                  | 8128        |
|    iterations           | 7           |
|    time_elapsed         | 112         |
|    total_timesteps      | 917504      |
| train/                  |             |
|    approx_kl            | 0.002181954 |
|    clip_fraction        | 0.105       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 39.3        |
|    explained_variance   | 0.259       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.33        |
|    n_updates            | 60          |
|    policy_gradient_loss | -0.00232    |
|    std                  | 0.0504      |
|    value_loss           | 0.964       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 614          |
|    ep_rew_mean          | 27.4         |
| time/                   |              |
|    fps                  | 8065         |
|    iterations           | 8            |
|    time_elapsed         | 130          |
|    total_timesteps      | 1048576      |
| train/                  |              |
|    approx_kl            | 0.0021943245 |
|    clip_fraction        | 0.106        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 39.2         |
|    explained_variance   | 0.298        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.25         |
|    n_updates            | 70           |
|    policy_gradient_loss | -0.00275     |
|    std                  | 0.0505       |
|    value_loss           | 0.908        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 745          |
|    ep_rew_mean          | 32.6         |
| time/                   |              |
|    fps                  | 8011         |
|    iterations           | 9            |
|    time_elapsed         | 147          |
|    total_timesteps      | 1179648      |
| train/                  |              |
|    approx_kl            | 0.0021459418 |
|    clip_fraction        | 0.0975       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 39.1         |
|    explained_variance   | 0.468        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.27         |
|    n_updates            | 80           |
|    policy_gradient_loss | -0.00266     |
|    std                  | 0.0506       |
|    value_loss           | 0.865        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 661         |
|    ep_rew_mean          | 29.3        |
| time/                   |             |
|    fps                  | 7972        |
|    iterations           | 10          |
|    time_elapsed         | 164         |
|    total_timesteps      | 1310720     |
| train/                  |             |
|    approx_kl            | 0.002243868 |
|    clip_fraction        | 0.112       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 39.1        |
|    explained_variance   | 0.515       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.09        |
|    n_updates            | 90          |
|    policy_gradient_loss | -0.00295    |
|    std                  | 0.0507      |
|    value_loss           | 0.732       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 731          |
|    ep_rew_mean          | 32.2         |
| time/                   |              |
|    fps                  | 7947         |
|    iterations           | 11           |
|    time_elapsed         | 181          |
|    total_timesteps      | 1441792      |
| train/                  |              |
|    approx_kl            | 0.0022155268 |
|    clip_fraction        | 0.106        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 39           |
|    explained_variance   | 0.571        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.11         |
|    n_updates            | 100          |
|    policy_gradient_loss | -0.00302     |
|    std                  | 0.0508       |
|    value_loss           | 0.699        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 629          |
|    ep_rew_mean          | 28.2         |
| time/                   |              |
|    fps                  | 7914         |
|    iterations           | 12           |
|    time_elapsed         | 198          |
|    total_timesteps      | 1572864      |
| train/                  |              |
|    approx_kl            | 0.0022018966 |
|    clip_fraction        | 0.107        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 39           |
|    explained_variance   | 0.585        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.03         |
|    n_updates            | 110          |
|    policy_gradient_loss | -0.00283     |
|    std                  | 0.0509       |
|    value_loss           | 0.666        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 605          |
|    ep_rew_mean          | 26.7         |
| time/                   |              |
|    fps                  | 7886         |
|    iterations           | 13           |
|    time_elapsed         | 216          |
|    total_timesteps      | 1703936      |
| train/                  |              |
|    approx_kl            | 0.0022152443 |
|    clip_fraction        | 0.107        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 38.9         |
|    explained_variance   | 0.683        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.961        |
|    n_updates            | 120          |
|    policy_gradient_loss | -0.0031      |
|    std                  | 0.051        |
|    value_loss           | 0.619        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 621         |
|    ep_rew_mean          | 27.2        |
| time/                   |             |
|    fps                  | 7862        |
|    iterations           | 14          |
|    time_elapsed         | 233         |
|    total_timesteps      | 1835008     |
| train/                  |             |
|    approx_kl            | 0.002183579 |
|    clip_fraction        | 0.102       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 38.9        |
|    explained_variance   | 0.7         |
|    learning_rate        | 1e-05       |
|    loss                 | 0.939       |
|    n_updates            | 130         |
|    policy_gradient_loss | -0.00278    |
|    std                  | 0.0511      |
|    value_loss           | 0.584       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 681         |
|    ep_rew_mean          | 29.9        |
| time/                   |             |
|    fps                  | 7852        |
|    iterations           | 15          |
|    time_elapsed         | 250         |
|    total_timesteps      | 1966080     |
| train/                  |             |
|    approx_kl            | 0.002246126 |
|    clip_fraction        | 0.105       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 38.8        |
|    explained_variance   | 0.754       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.93        |
|    n_updates            | 140         |
|    policy_gradient_loss | -0.00294    |
|    std                  | 0.0512      |
|    value_loss           | 0.553       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 725          |
|    ep_rew_mean          | 31.7         |
| time/                   |              |
|    fps                  | 7825         |
|    iterations           | 16           |
|    time_elapsed         | 267          |
|    total_timesteps      | 2097152      |
| train/                  |              |
|    approx_kl            | 0.0022289539 |
|    clip_fraction        | 0.106        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 38.8         |
|    explained_variance   | 0.757        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.842        |
|    n_updates            | 150          |
|    policy_gradient_loss | -0.00277     |
|    std                  | 0.0513       |
|    value_loss           | 0.481        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 655          |
|    ep_rew_mean          | 29           |
| time/                   |              |
|    fps                  | 7817         |
|    iterations           | 17           |
|    time_elapsed         | 285          |
|    total_timesteps      | 2228224      |
| train/                  |              |
|    approx_kl            | 0.0022246437 |
|    clip_fraction        | 0.106        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 38.7         |
|    explained_variance   | 0.788        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.856        |
|    n_updates            | 160          |
|    policy_gradient_loss | -0.0028      |
|    std                  | 0.0515       |
|    value_loss           | 0.494        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 755         |
|    ep_rew_mean          | 33.6        |
| time/                   |             |
|    fps                  | 7809        |
|    iterations           | 18          |
|    time_elapsed         | 302         |
|    total_timesteps      | 2359296     |
| train/                  |             |
|    approx_kl            | 0.002166045 |
|    clip_fraction        | 0.104       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 38.7        |
|    explained_variance   | 0.793       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.812       |
|    n_updates            | 170         |
|    policy_gradient_loss | -0.00263    |
|    std                  | 0.0516      |
|    value_loss           | 0.456       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 787          |
|    ep_rew_mean          | 35.4         |
| time/                   |              |
|    fps                  | 7805         |
|    iterations           | 19           |
|    time_elapsed         | 319          |
|    total_timesteps      | 2490368      |
| train/                  |              |
|    approx_kl            | 0.0021458075 |
|    clip_fraction        | 0.104        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 38.6         |
|    explained_variance   | 0.797        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.866        |
|    n_updates            | 180          |
|    policy_gradient_loss | -0.00236     |
|    std                  | 0.0517       |
|    value_loss           | 0.504        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 842          |
|    ep_rew_mean          | 37.9         |
| time/                   |              |
|    fps                  | 7799         |
|    iterations           | 20           |
|    time_elapsed         | 336          |
|    total_timesteps      | 2621440      |
| train/                  |              |
|    approx_kl            | 0.0021564804 |
|    clip_fraction        | 0.109        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 38.6         |
|    explained_variance   | 0.757        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.893        |
|    n_updates            | 190          |
|    policy_gradient_loss | -0.00241     |
|    std                  | 0.0518       |
|    value_loss           | 0.463        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 767          |
|    ep_rew_mean          | 34.5         |
| time/                   |              |
|    fps                  | 7792         |
|    iterations           | 21           |
|    time_elapsed         | 353          |
|    total_timesteps      | 2752512      |
| train/                  |              |
|    approx_kl            | 0.0022226437 |
|    clip_fraction        | 0.111        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 38.5         |
|    explained_variance   | 0.722        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.882        |
|    n_updates            | 200          |
|    policy_gradient_loss | -0.00204     |
|    std                  | 0.0519       |
|    value_loss           | 0.539        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 784          |
|    ep_rew_mean          | 34.8         |
| time/                   |              |
|    fps                  | 7787         |
|    iterations           | 22           |
|    time_elapsed         | 370          |
|    total_timesteps      | 2883584      |
| train/                  |              |
|    approx_kl            | 0.0022185354 |
|    clip_fraction        | 0.109        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 38.5         |
|    explained_variance   | 0.795        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.844        |
|    n_updates            | 210          |
|    policy_gradient_loss | -0.00246     |
|    std                  | 0.052        |
|    value_loss           | 0.496        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 747          |
|    ep_rew_mean          | 32.9         |
| time/                   |              |
|    fps                  | 7785         |
|    iterations           | 23           |
|    time_elapsed         | 387          |
|    total_timesteps      | 3014656      |
| train/                  |              |
|    approx_kl            | 0.0022306745 |
|    clip_fraction        | 0.112        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 38.4         |
|    explained_variance   | 0.821        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.839        |
|    n_updates            | 220          |
|    policy_gradient_loss | -0.00259     |
|    std                  | 0.0521       |
|    value_loss           | 0.476        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 733          |
|    ep_rew_mean          | 32.7         |
| time/                   |              |
|    fps                  | 7781         |
|    iterations           | 24           |
|    time_elapsed         | 404          |
|    total_timesteps      | 3145728      |
| train/                  |              |
|    approx_kl            | 0.0022496586 |
|    clip_fraction        | 0.109        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 38.4         |
|    explained_variance   | 0.843        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.808        |
|    n_updates            | 230          |
|    policy_gradient_loss | -0.00278     |
|    std                  | 0.0522       |
|    value_loss           | 0.475        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 704          |
|    ep_rew_mean          | 31.6         |
| time/                   |              |
|    fps                  | 7779         |
|    iterations           | 25           |
|    time_elapsed         | 421          |
|    total_timesteps      | 3276800      |
| train/                  |              |
|    approx_kl            | 0.0022166632 |
|    clip_fraction        | 0.104        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 38.3         |
|    explained_variance   | 0.843        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.833        |
|    n_updates            | 240          |
|    policy_gradient_loss | -0.00261     |
|    std                  | 0.0523       |
|    value_loss           | 0.504        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 713          |
|    ep_rew_mean          | 31.8         |
| time/                   |              |
|    fps                  | 7769         |
|    iterations           | 26           |
|    time_elapsed         | 438          |
|    total_timesteps      | 3407872      |
| train/                  |              |
|    approx_kl            | 0.0021575466 |
|    clip_fraction        | 0.102        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 38.3         |
|    explained_variance   | 0.831        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.903        |
|    n_updates            | 250          |
|    policy_gradient_loss | -0.00244     |
|    std                  | 0.0524       |
|    value_loss           | 0.529        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 640         |
|    ep_rew_mean          | 28.4        |
| time/                   |             |
|    fps                  | 7762        |
|    iterations           | 27          |
|    time_elapsed         | 455         |
|    total_timesteps      | 3538944     |
| train/                  |             |
|    approx_kl            | 0.002172598 |
|    clip_fraction        | 0.102       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 38.2        |
|    explained_variance   | 0.852       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.933       |
|    n_updates            | 260         |
|    policy_gradient_loss | -0.00249    |
|    std                  | 0.0525      |
|    value_loss           | 0.575       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 702          |
|    ep_rew_mean          | 31.6         |
| time/                   |              |
|    fps                  | 7760         |
|    iterations           | 28           |
|    time_elapsed         | 472          |
|    total_timesteps      | 3670016      |
| train/                  |              |
|    approx_kl            | 0.0022133305 |
|    clip_fraction        | 0.107        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 38.2         |
|    explained_variance   | 0.876        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.895        |
|    n_updates            | 270          |
|    policy_gradient_loss | -0.00265     |
|    std                  | 0.0526       |
|    value_loss           | 0.552        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 749         |
|    ep_rew_mean          | 33.9        |
| time/                   |             |
|    fps                  | 7756        |
|    iterations           | 29          |
|    time_elapsed         | 490         |
|    total_timesteps      | 3801088     |
| train/                  |             |
|    approx_kl            | 0.002231298 |
|    clip_fraction        | 0.109       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 38.1        |
|    explained_variance   | 0.851       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.05        |
|    n_updates            | 280         |
|    policy_gradient_loss | -0.00257    |
|    std                  | 0.0527      |
|    value_loss           | 0.58        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 718          |
|    ep_rew_mean          | 32.2         |
| time/                   |              |
|    fps                  | 7754         |
|    iterations           | 30           |
|    time_elapsed         | 507          |
|    total_timesteps      | 3932160      |
| train/                  |              |
|    approx_kl            | 0.0022494998 |
|    clip_fraction        | 0.112        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 38.1         |
|    explained_variance   | 0.837        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.955        |
|    n_updates            | 290          |
|    policy_gradient_loss | -0.00238     |
|    std                  | 0.0529       |
|    value_loss           | 0.67         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 688         |
|    ep_rew_mean          | 30.9        |
| time/                   |             |
|    fps                  | 7751        |
|    iterations           | 31          |
|    time_elapsed         | 524         |
|    total_timesteps      | 4063232     |
| train/                  |             |
|    approx_kl            | 0.002157751 |
|    clip_fraction        | 0.106       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 38          |
|    explained_variance   | 0.856       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.02        |
|    n_updates            | 300         |
|    policy_gradient_loss | -0.00253    |
|    std                  | 0.053       |
|    value_loss           | 0.623       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 710          |
|    ep_rew_mean          | 32.1         |
| time/                   |              |
|    fps                  | 7748         |
|    iterations           | 32           |
|    time_elapsed         | 541          |
|    total_timesteps      | 4194304      |
| train/                  |              |
|    approx_kl            | 0.0022268803 |
|    clip_fraction        | 0.108        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 37.9         |
|    explained_variance   | 0.856        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.983        |
|    n_updates            | 310          |
|    policy_gradient_loss | -0.00229     |
|    std                  | 0.0531       |
|    value_loss           | 0.696        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 734          |
|    ep_rew_mean          | 32.8         |
| time/                   |              |
|    fps                  | 7746         |
|    iterations           | 33           |
|    time_elapsed         | 558          |
|    total_timesteps      | 4325376      |
| train/                  |              |
|    approx_kl            | 0.0021466042 |
|    clip_fraction        | 0.108        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 37.9         |
|    explained_variance   | 0.863        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.06         |
|    n_updates            | 320          |
|    policy_gradient_loss | -0.00227     |
|    std                  | 0.0532       |
|    value_loss           | 0.633        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 763          |
|    ep_rew_mean          | 34           |
| time/                   |              |
|    fps                  | 7746         |
|    iterations           | 34           |
|    time_elapsed         | 575          |
|    total_timesteps      | 4456448      |
| train/                  |              |
|    approx_kl            | 0.0023197916 |
|    clip_fraction        | 0.115        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 37.8         |
|    explained_variance   | 0.86         |
|    learning_rate        | 1e-05        |
|    loss                 | 1.04         |
|    n_updates            | 330          |
|    policy_gradient_loss | -0.0024      |
|    std                  | 0.0533       |
|    value_loss           | 0.635        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 701          |
|    ep_rew_mean          | 31.4         |
| time/                   |              |
|    fps                  | 7743         |
|    iterations           | 35           |
|    time_elapsed         | 592          |
|    total_timesteps      | 4587520      |
| train/                  |              |
|    approx_kl            | 0.0022604452 |
|    clip_fraction        | 0.11         |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 37.8         |
|    explained_variance   | 0.867        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.996        |
|    n_updates            | 340          |
|    policy_gradient_loss | -0.00242     |
|    std                  | 0.0534       |
|    value_loss           | 0.6          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 693          |
|    ep_rew_mean          | 30.8         |
| time/                   |              |
|    fps                  | 7742         |
|    iterations           | 36           |
|    time_elapsed         | 609          |
|    total_timesteps      | 4718592      |
| train/                  |              |
|    approx_kl            | 0.0022116015 |
|    clip_fraction        | 0.107        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 37.7         |
|    explained_variance   | 0.885        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.958        |
|    n_updates            | 350          |
|    policy_gradient_loss | -0.00246     |
|    std                  | 0.0535       |
|    value_loss           | 0.595        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 697          |
|    ep_rew_mean          | 31.1         |
| time/                   |              |
|    fps                  | 7736         |
|    iterations           | 37           |
|    time_elapsed         | 626          |
|    total_timesteps      | 4849664      |
| train/                  |              |
|    approx_kl            | 0.0022153845 |
|    clip_fraction        | 0.107        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 37.7         |
|    explained_variance   | 0.88         |
|    learning_rate        | 1e-05        |
|    loss                 | 1            |
|    n_updates            | 360          |
|    policy_gradient_loss | -0.00244     |
|    std                  | 0.0536       |
|    value_loss           | 0.616        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 695          |
|    ep_rew_mean          | 31.3         |
| time/                   |              |
|    fps                  | 7735         |
|    iterations           | 38           |
|    time_elapsed         | 643          |
|    total_timesteps      | 4980736      |
| train/                  |              |
|    approx_kl            | 0.0021492532 |
|    clip_fraction        | 0.104        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 37.6         |
|    explained_variance   | 0.892        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.915        |
|    n_updates            | 370          |
|    policy_gradient_loss | -0.00242     |
|    std                  | 0.0537       |
|    value_loss           | 0.593        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 731          |
|    ep_rew_mean          | 33           |
| time/                   |              |
|    fps                  | 7735         |
|    iterations           | 39           |
|    time_elapsed         | 660          |
|    total_timesteps      | 5111808      |
| train/                  |              |
|    approx_kl            | 0.0022250665 |
|    clip_fraction        | 0.106        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 37.6         |
|    explained_variance   | 0.888        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.998        |
|    n_updates            | 380          |
|    policy_gradient_loss | -0.00258     |
|    std                  | 0.0538       |
|    value_loss           | 0.619        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 773          |
|    ep_rew_mean          | 35.2         |
| time/                   |              |
|    fps                  | 7733         |
|    iterations           | 40           |
|    time_elapsed         | 677          |
|    total_timesteps      | 5242880      |
| train/                  |              |
|    approx_kl            | 0.0022354026 |
|    clip_fraction        | 0.11         |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 37.6         |
|    explained_variance   | 0.885        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.902        |
|    n_updates            | 390          |
|    policy_gradient_loss | -0.00241     |
|    std                  | 0.0539       |
|    value_loss           | 0.606        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 712          |
|    ep_rew_mean          | 32.1         |
| time/                   |              |
|    fps                  | 7732         |
|    iterations           | 41           |
|    time_elapsed         | 694          |
|    total_timesteps      | 5373952      |
| train/                  |              |
|    approx_kl            | 0.0022747447 |
|    clip_fraction        | 0.111        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 37.5         |
|    explained_variance   | 0.874        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.925        |
|    n_updates            | 400          |
|    policy_gradient_loss | -0.00261     |
|    std                  | 0.054        |
|    value_loss           | 0.639        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 665          |
|    ep_rew_mean          | 30.2         |
| time/                   |              |
|    fps                  | 7730         |
|    iterations           | 42           |
|    time_elapsed         | 712          |
|    total_timesteps      | 5505024      |
| train/                  |              |
|    approx_kl            | 0.0021149497 |
|    clip_fraction        | 0.104        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 37.5         |
|    explained_variance   | 0.886        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.03         |
|    n_updates            | 410          |
|    policy_gradient_loss | -0.00222     |
|    std                  | 0.0541       |
|    value_loss           | 0.659        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 603          |
|    ep_rew_mean          | 27.1         |
| time/                   |              |
|    fps                  | 7726         |
|    iterations           | 43           |
|    time_elapsed         | 729          |
|    total_timesteps      | 5636096      |
| train/                  |              |
|    approx_kl            | 0.0022161878 |
|    clip_fraction        | 0.108        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 37.4         |
|    explained_variance   | 0.877        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.19         |
|    n_updates            | 420          |
