Logging to data/tb_logs/20260804_151601
---------------------------------
| rollout/           |          |
|    learning_rate        | 1e-07         |
|    loss                 | 1.09          |
|    n_updates            | 1790          |
|    policy_gradient_loss | -0.000175     |
|    std                  | 0.175         |
|    value_loss           | 0.72          |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 711           |
|    ep_rew_mean          | 31            |
| time/                   |               |
|    fps                  | 11124         |
|    iterations           | 28            |
|    time_elapsed         | 329           |
|    total_timesteps      | 3670016       |
| train/                  |               |
|    approx_kl            | 1.6965918e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.1           |
|    clip_range_vf        | 0.2           |
|    entropy_loss         | 7.83          |
|    explained_variance   | 0.818         |
|    learning_rate        | 1e-07         |
|    loss                 | 1.11          |
|    n_updates            | 1800          |
|    policy_gradient_loss | -0.000153     |
|    std                  | 0.175         |
|    value_loss           | 0.782         |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 744           |
|    ep_rew_mean          | 32.4          |
| time/                   |               |
|    fps                  | 11120         |
|    iterations           | 29            |
|    time_elapsed         | 341           |
|    total_timesteps      | 3801088       |
| train/                  |               |
|    approx_kl            | 1.7524226e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.1           |
|    clip_range_vf        | 0.2           |
|    entropy_loss         | 7.82          |
|    explained_variance   | 0.821         |
|    learning_rate        | 1e-07         |
|    loss                 | 1.21          |
|    n_updates            | 1810          |
|    policy_gradient_loss | -0.000183     |
|    std                  | 0.175         |
|    value_loss           | 0.722         |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 746           |
|    ep_rew_mean          | 32.4          |
| time/                   |               |
|    fps                  | 11115         |
|    iterations           | 30            |
|    time_elapsed         | 353           |
|    total_timesteps      | 3932160       |
| train/                  |               |
|    approx_kl            | 1.6377393e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.1           |
|    clip_range_vf        | 0.2           |
|    entropy_loss         | 7.82          |
|    explained_variance   | 0.838         |
|    learning_rate        | 1e-07         |
|    loss                 | 1.11          |
|    n_updates            | 1820          |
|    policy_gradient_loss | -0.000174     |
|    std                  | 0.175         |
|    value_loss           | 0.699         |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 761           |
|    ep_rew_mean          | 33.1          |
| time/                   |               |
|    fps                  | 11116         |
|    iterations           | 31            |
|    time_elapsed         | 365           |
|    total_timesteps      | 4063232       |
| train/                  |               |
|    approx_kl            | 1.7014956e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.1           |
|    clip_range_vf        | 0.2           |
|    entropy_loss         | 7.82          |
|    explained_variance   | 0.81          |
|    learning_rate        | 1e-07         |
|    loss                 | 1.08          |
|    n_updates            | 1830          |
|    policy_gradient_loss | -0.000173     |
|    std                  | 0.175         |
|    value_loss           | 0.724         |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 793           |
|    ep_rew_mean          | 34.7          |
| time/                   |               |
|    fps                  | 11118         |
|    iterations           | 32            |
|    time_elapsed         | 377           |
|    total_timesteps      | 4194304       |
| train/                  |               |
|    approx_kl            | 1.6602908e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.1           |
|    clip_range_vf        | 0.2           |
|    entropy_loss         | 7.81          |
|    explained_variance   | 0.806         |
|    learning_rate        | 1e-07         |
|    loss                 | 1.25          |
|    n_updates            | 1840          |
|    policy_gradient_loss | -0.00017      |
|    std                  | 0.175         |
|    value_loss           | 0.773         |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 761           |
|    ep_rew_mean          | 33            |
| time/                   |               |
|    fps                  | 11114         |
|    iterations           | 33            |
|    time_elapsed         | 389           |
|    total_timesteps      | 4325376       |
| train/                  |               |
|    approx_kl            | 1.3236292e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.1           |
|    clip_range_vf        | 0.2           |
|    entropy_loss         | 7.81          |
|    explained_variance   | 0.824         |
|    learning_rate        | 1e-07         |
|    loss                 | 1.1           |
|    n_updates            | 1850          |
|    policy_gradient_loss | -0.000156     |
|    std                  | 0.175         |
|    value_loss           | 0.718         |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 797           |
|    ep_rew_mean          | 34.7          |
| time/                   |               |
|    fps                  | 11113         |
|    iterations           | 34            |
|    time_elapsed         | 401           |
|    total_timesteps      | 4456448       |
| train/                  |               |
|    approx_kl            | 1.8433018e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.1           |
|    clip_range_vf        | 0.2           |
|    entropy_loss         | 7.81          |
|    explained_variance   | 0.805         |
|    learning_rate        | 1e-07         |
|    loss                 | 1.19          |
|    n_updates            | 1860          |
|    policy_gradient_loss | -0.000175     |
|    std                  | 0.175         |
|    value_loss           | 0.722         |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 766           |
|    ep_rew_mean          | 33.3          |
| time/                   |               |
|    fps                  | 11114         |
|    iterations           | 35            |
|    time_elapsed         | 412           |
|    total_timesteps      | 4587520       |
| train/                  |               |
|    approx_kl            | 1.7210263e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.1           |
|    clip_range_vf        | 0.2           |
|    entropy_loss         | 7.8           |
|    explained_variance   | 0.786         |
|    learning_rate        | 1e-07         |
|    loss                 | 1.11          |
|    n_updates            | 1870          |
|    policy_gradient_loss | -0.000156     |
|    std                  | 0.175         |
|    value_loss           | 0.79          |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 759           |
|    ep_rew_mean          | 32.6          |
| time/                   |               |
|    fps                  | 11112         |
|    iterations           | 36            |
|    time_elapsed         | 424           |
|    total_timesteps      | 4718592       |
| train/                  |               |
|    approx_kl            | 1.9648534e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.1           |
|    clip_range_vf        | 0.2           |
|    entropy_loss         | 7.8           |
|    explained_variance   | 0.799         |
|    learning_rate        | 1e-07         |
|    loss                 | 1.06          |
|    n_updates            | 1880          |
|    policy_gradient_loss | -0.000168     |
|    std                  | 0.175         |
|    value_loss           | 0.716         |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 769           |
|    ep_rew_mean          | 33.6          |
| time/                   |               |
|    fps                  | 11115         |
|    iterations           | 37            |
|    time_elapsed         | 436           |
|    total_timesteps      | 4849664       |
| train/                  |               |
|    approx_kl            | 1.2126305e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.1           |
|    clip_range_vf        | 0.2           |
|    entropy_loss         | 7.8           |
|    explained_variance   | 0.827         |
|    learning_rate        | 1e-07         |
|    loss                 | 1.24          |
|    n_updates            | 1890          |
|    policy_gradient_loss | -0.000139     |
|    std                  | 0.175         |
|    value_loss           | 0.742         |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 763           |
|    ep_rew_mean          | 32.9          |
| time/                   |               |
|    fps                  | 11114         |
|    iterations           | 38            |
|    time_elapsed         | 448           |
|    total_timesteps      | 4980736       |
| train/                  |               |
|    approx_kl            | 1.3911182e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.1           |
|    clip_range_vf        | 0.2           |
|    entropy_loss         | 7.8           |
|    explained_variance   | 0.836         |
|    learning_rate        | 1e-07         |
|    loss                 | 1.03          |
|    n_updates            | 1900          |
|    policy_gradient_loss | -0.000157     |
|    std                  | 0.175         |
|    value_loss           | 0.669         |
-------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 699         |
|    ep_rew_mean          | 30.3        |
| time/                   |             |
|    fps                  | 11115       |
|    iterations           | 39          |
|    time_elapsed         | 459         |
|    total_timesteps      | 5111808     |
| train/                  |             |
|    approx_kl            | 1.85409e-05 |
|    clip_fraction        | 0           |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | 7.79        |
|    explained_variance   | 0.841       |
|    learning_rate        | 1e-07       |
|    loss                 | 1.09        |
|    n_updates            | 1910        |
|    policy_gradient_loss | -0.000169   |
|    std                  | 0.175       |
|    value_loss           | 0.726       |
-----------------------------------------
--------------------------------------------
| rollout/                |                |
|    ep_len_mean          | 761            |
|    ep_rew_mean          | 32.9           |
| time/                   |                |
|    fps                  | 11116          |
|    iterations           | 40             |
|    time_elapsed         | 471            |
|    total_timesteps      | 5242880        |
| train/                  |                |
|    approx_kl            | 1.39910335e-05 |
|    clip_fraction        | 0              |
|    clip_range           | 0.1            |
|    clip_range_vf        | 0.2            |
|    entropy_loss         | 7.79           |
|    explained_variance   | 0.858          |
|    learning_rate        | 1e-07          |
|    loss                 | 0.905          |
|    n_updates            | 1920           |
|    policy_gradient_loss | -0.000155      |
|    std                  | 0.175          |
|    value_loss           | 0.657          |
--------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 770          |
|    ep_rew_mean          | 33.4         |
| time/                   |              |
|    fps                  | 11112        |
|    iterations           | 41           |
|    time_elapsed         | 483          |
|    total_timesteps      | 5373952      |
| train/                  |              |
|    approx_kl            | 1.710307e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 7.79         |
|    explained_variance   | 0.83         |
|    learning_rate        | 1e-07        |
|    loss                 | 1.11         |
|    n_updates            | 1930         |
|    policy_gradient_loss | -0.000176    |
|    std                  | 0.175        |
|    value_loss           | 0.695        |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 761           |
|    ep_rew_mean          | 32.9          |
| time/                   |               |
|    fps                  | 11114         |
|    iterations           | 42            |
|    time_elapsed         | 495           |
|    total_timesteps      | 5505024       |
| train/                  |               |
|    approx_kl            | 1.4991286e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.1           |
|    clip_range_vf        | 0.2           |
|    entropy_loss         | 7.78          |
|    explained_variance   | 0.825         |
|    learning_rate        | 1e-07         |
|    loss                 | 1.09          |
|    n_updates            | 1940          |
|    policy_gradient_loss | -0.000162     |
|    std                  | 0.175         |
|    value_loss           | 0.735         |
-------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 705         |
|    ep_rew_mean          | 30.3        |
| time/                   |             |
|    fps                  | 11110       |
|    iterations           | 43          |
|    time_elapsed         | 507         |
|    total_timesteps      | 5636096     |
| train/                  |             |
|    approx_kl            | 1.88431e-05 |
|    clip_fraction        | 0           |
|    clip_range           | 0.1         |
