Logging to data/beta2/20260825_stage1
---------------------------------
| rollout/           |          |
|    explained_variance   | 0.795        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.522        |
|    n_updates            | 2740         |
|    policy_gradient_loss | -0.0025      |
|    std                  | 0.241        |
|    value_loss           | 0.454        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 848          |
|    ep_rew_mean          | 37.4         |
| time/                   |              |
|    fps                  | 2689         |
|    iterations           | 7            |
|    time_elapsed         | 341          |
|    total_timesteps      | 917504       |
| train/                  |              |
|    approx_kl            | 0.0027812053 |
|    clip_fraction        | 0.092        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | 0.0384       |
|    explained_variance   | 0.787        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.846        |
|    n_updates            | 2750         |
|    policy_gradient_loss | -0.00237     |
|    std                  | 0.242        |
|    value_loss           | 0.845        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 894          |
|    ep_rew_mean          | 39.3         |
| time/                   |              |
|    fps                  | 2637         |
|    iterations           | 8            |
|    time_elapsed         | 397          |
|    total_timesteps      | 1048576      |
| train/                  |              |
|    approx_kl            | 0.0030594661 |
|    clip_fraction        | 0.108        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -0.164       |
|    explained_variance   | 0.722        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.454        |
|    n_updates            | 2760         |
|    policy_gradient_loss | -0.00221     |
|    std                  | 0.245        |
|    value_loss           | 0.604        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 717          |
|    ep_rew_mean          | 31.1         |
| time/                   |              |
|    fps                  | 2605         |
|    iterations           | 9            |
|    time_elapsed         | 452          |
|    total_timesteps      | 1179648      |
| train/                  |              |
|    approx_kl            | 0.0028811363 |
|    clip_fraction        | 0.1          |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -0.369       |
|    explained_variance   | 0.741        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.997        |
|    n_updates            | 2770         |
|    policy_gradient_loss | -0.00254     |
|    std                  | 0.247        |
|    value_loss           | 0.907        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 778          |
|    ep_rew_mean          | 33.7         |
| time/                   |              |
|    fps                  | 2592         |
|    iterations           | 10           |
|    time_elapsed         | 505          |
|    total_timesteps      | 1310720      |
| train/                  |              |
|    approx_kl            | 0.0027676292 |
|    clip_fraction        | 0.0937       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -0.57        |
|    explained_variance   | 0.827        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.748        |
|    n_updates            | 2780         |
|    policy_gradient_loss | -0.00264     |
|    std                  | 0.249        |
|    value_loss           | 0.723        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 770          |
|    ep_rew_mean          | 33           |
| time/                   |              |
|    fps                  | 2583         |
|    iterations           | 11           |
|    time_elapsed         | 557          |
|    total_timesteps      | 1441792      |
| train/                  |              |
|    approx_kl            | 0.0028950493 |
|    clip_fraction        | 0.101        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -0.773       |
|    explained_variance   | 0.804        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.576        |
|    n_updates            | 2790         |
|    policy_gradient_loss | -0.00248     |
|    std                  | 0.251        |
|    value_loss           | 0.69         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 779          |
|    ep_rew_mean          | 32.8         |
| time/                   |              |
|    fps                  | 2582         |
|    iterations           | 12           |
|    time_elapsed         | 609          |
|    total_timesteps      | 1572864      |
| train/                  |              |
|    approx_kl            | 0.0026700697 |
|    clip_fraction        | 0.092        |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -0.972       |
|    explained_variance   | 0.831        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.745        |
|    n_updates            | 2800         |
|    policy_gradient_loss | -0.00231     |
|    std                  | 0.253        |
|    value_loss           | 0.782        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 690          |
|    ep_rew_mean          | 29.4         |
| time/                   |              |
|    fps                  | 2580         |
|    iterations           | 13           |
|    time_elapsed         | 660          |
|    total_timesteps      | 1703936      |
| train/                  |              |
|    approx_kl            | 0.0028090363 |
|    clip_fraction        | 0.0943       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -1.17        |
|    explained_variance   | 0.834        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.543        |
|    n_updates            | 2810         |
|    policy_gradient_loss | -0.00244     |
|    std                  | 0.255        |
|    value_loss           | 0.67         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 619          |
|    ep_rew_mean          | 25.8         |
| time/                   |              |
|    fps                  | 2577         |
|    iterations           | 14           |
|    time_elapsed         | 712          |
|    total_timesteps      | 1835008      |
| train/                  |              |
|    approx_kl            | 0.0026614934 |
|    clip_fraction        | 0.0894       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -1.37        |
|    explained_variance   | 0.854        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.811        |
|    n_updates            | 2820         |
|    policy_gradient_loss | -0.00236     |
|    std                  | 0.257        |
|    value_loss           | 0.786        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 577          |
|    ep_rew_mean          | 23.4         |
| time/                   |              |
|    fps                  | 2575         |
|    iterations           | 15           |
|    time_elapsed         | 763          |
|    total_timesteps      | 1966080      |
| train/                  |              |
|    approx_kl            | 0.0026654312 |
|    clip_fraction        | 0.0918       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -1.57        |
|    explained_variance   | 0.886        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.699        |
|    n_updates            | 2830         |
|    policy_gradient_loss | -0.00259     |
|    std                  | 0.259        |
|    value_loss           | 0.76         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 541          |
|    ep_rew_mean          | 22.2         |
| time/                   |              |
|    fps                  | 2574         |
|    iterations           | 16           |
|    time_elapsed         | 814          |
|    total_timesteps      | 2097152      |
| train/                  |              |
|    approx_kl            | 0.0026305038 |
|    clip_fraction        | 0.0877       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -1.76        |
|    explained_variance   | 0.886        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.714        |
|    n_updates            | 2840         |
|    policy_gradient_loss | -0.00229     |
|    std                  | 0.261        |
|    value_loss           | 0.721        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 641          |
|    ep_rew_mean          | 26.6         |
| time/                   |              |
|    fps                  | 2572         |
|    iterations           | 17           |
|    time_elapsed         | 866          |
|    total_timesteps      | 2228224      |
| train/                  |              |
|    approx_kl            | 0.0026530712 |
|    clip_fraction        | 0.0861       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -1.96        |
|    explained_variance   | 0.892        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.619        |
|    n_updates            | 2850         |
|    policy_gradient_loss | -0.00224     |
|    std                  | 0.264        |
|    value_loss           | 0.641        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 608          |
|    ep_rew_mean          | 24.6         |
| time/                   |              |
|    fps                  | 2572         |
|    iterations           | 18           |
|    time_elapsed         | 917          |
|    total_timesteps      | 2359296      |
| train/                  |              |
|    approx_kl            | 0.0026552505 |
|    clip_fraction        | 0.0924       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -2.16        |
|    explained_variance   | 0.884        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.523        |
|    n_updates            | 2860         |
|    policy_gradient_loss | -0.00253     |
|    std                  | 0.266        |
|    value_loss           | 0.707        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 585         |
|    ep_rew_mean          | 24          |
| time/                   |             |
|    fps                  | 2571        |
|    iterations           | 19          |
|    time_elapsed         | 968         |
|    total_timesteps      | 2490368     |
| train/                  |             |
|    approx_kl            | 0.002568753 |
|    clip_fraction        | 0.09        |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | -2.35       |
|    explained_variance   | 0.869       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.607       |
|    n_updates            | 2870        |
|    policy_gradient_loss | -0.00237    |
|    std                  | 0.268       |
|    value_loss           | 0.695       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 519          |
|    ep_rew_mean          | 21           |
| time/                   |              |
|    fps                  | 2570         |
|    iterations           | 20           |
|    time_elapsed         | 1019         |
|    total_timesteps      | 2621440      |
| train/                  |              |
|    approx_kl            | 0.0026747147 |
|    clip_fraction        | 0.0911       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -2.55        |
|    explained_variance   | 0.873        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.654        |
|    n_updates            | 2880         |
|    policy_gradient_loss | -0.00236     |
|    std                  | 0.27         |
|    value_loss           | 0.807        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 568          |
|    ep_rew_mean          | 23.1         |
| time/                   |              |
|    fps                  | 2570         |
|    iterations           | 21           |
|    time_elapsed         | 1071         |
|    total_timesteps      | 2752512      |
| train/                  |              |
|    approx_kl            | 0.0026062871 |
|    clip_fraction        | 0.0899       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -2.74        |
|    explained_variance   | 0.889        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.489        |
|    n_updates            | 2890         |
|    policy_gradient_loss | -0.0024      |
|    std                  | 0.272        |
|    value_loss           | 0.708        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 520          |
|    ep_rew_mean          | 21.1         |
| time/                   |              |
|    fps                  | 2568         |
|    iterations           | 22           |
|    time_elapsed         | 1122         |
|    total_timesteps      | 2883584      |
| train/                  |              |
|    approx_kl            | 0.0026295455 |
|    clip_fraction        | 0.0866       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -2.94        |
|    explained_variance   | 0.891        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.526        |
|    n_updates            | 2900         |
|    policy_gradient_loss | -0.00235     |
|    std                  | 0.275        |
|    value_loss           | 0.699        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 491          |
|    ep_rew_mean          | 19.9         |
| time/                   |              |
|    fps                  | 2567         |
|    iterations           | 23           |
|    time_elapsed         | 1174         |
|    total_timesteps      | 3014656      |
| train/                  |              |
|    approx_kl            | 0.0026013462 |
|    clip_fraction        | 0.0847       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -3.14        |
|    explained_variance   | 0.888        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.553        |
|    n_updates            | 2910         |
|    policy_gradient_loss | -0.00228     |
|    std                  | 0.277        |
|    value_loss           | 0.746        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 498          |
|    ep_rew_mean          | 19.9         |
| time/                   |              |
|    fps                  | 2567         |
|    iterations           | 24           |
|    time_elapsed         | 1225         |
|    total_timesteps      | 3145728      |
| train/                  |              |
|    approx_kl            | 0.0026252687 |
|    clip_fraction        | 0.0878       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -3.33        |
|    explained_variance   | 0.884        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.598        |
|    n_updates            | 2920         |
|    policy_gradient_loss | -0.00228     |
|    std                  | 0.279        |
|    value_loss           | 0.75         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 490         |
|    ep_rew_mean          | 19.3        |
| time/                   |             |
|    fps                  | 2566        |
|    iterations           | 25          |
|    time_elapsed         | 1276        |
|    total_timesteps      | 3276800     |
| train/                  |             |
|    approx_kl            | 0.002694638 |
|    clip_fraction        | 0.0912      |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | -3.53       |
|    explained_variance   | 0.893       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.584       |
|    n_updates            | 2930        |
|    policy_gradient_loss | -0.00245    |
|    std                  | 0.281       |
|    value_loss           | 0.7         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 525          |
|    ep_rew_mean          | 21           |
| time/                   |              |
|    fps                  | 2566         |
|    iterations           | 26           |
|    time_elapsed         | 1327         |
|    total_timesteps      | 3407872      |
| train/                  |              |
|    approx_kl            | 0.0027089904 |
|    clip_fraction        | 0.0931       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -3.73        |
|    explained_variance   | 0.889        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.556        |
|    n_updates            | 2940         |
|    policy_gradient_loss | -0.00241     |
|    std                  | 0.284        |
|    value_loss           | 0.711        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 477         |
|    ep_rew_mean          | 19.2        |
| time/                   |             |
|    fps                  | 2565        |
|    iterations           | 27          |
|    time_elapsed         | 1379        |
|    total_timesteps      | 3538944     |
| train/                  |             |
|    approx_kl            | 0.002657444 |
|    clip_fraction        | 0.091       |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | -3.92       |
|    explained_variance   | 0.881       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.435       |
|    n_updates            | 2950        |
|    policy_gradient_loss | -0.00231    |
|    std                  | 0.286       |
|    value_loss           | 0.72        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 450          |
|    ep_rew_mean          | 17.8         |
| time/                   |              |
|    fps                  | 2565         |
|    iterations           | 28           |
|    time_elapsed         | 1430         |
|    total_timesteps      | 3670016      |
| train/                  |              |
|    approx_kl            | 0.0026489876 |
|    clip_fraction        | 0.0904       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -4.12        |
|    explained_variance   | 0.887        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.502        |
|    n_updates            | 2960         |
|    policy_gradient_loss | -0.00228     |
|    std                  | 0.288        |
|    value_loss           | 0.711        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 503          |
|    ep_rew_mean          | 19.8         |
| time/                   |              |
|    fps                  | 2564         |
|    iterations           | 29           |
|    time_elapsed         | 1481         |
|    total_timesteps      | 3801088      |
| train/                  |              |
|    approx_kl            | 0.0027164859 |
|    clip_fraction        | 0.0919       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -4.32        |
|    explained_variance   | 0.891        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.474        |
|    n_updates            | 2970         |
|    policy_gradient_loss | -0.00239     |
|    std                  | 0.291        |
|    value_loss           | 0.718        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 529          |
|    ep_rew_mean          | 21.2         |
| time/                   |              |
|    fps                  | 2564         |
|    iterations           | 30           |
|    time_elapsed         | 1533         |
|    total_timesteps      | 3932160      |
| train/                  |              |
|    approx_kl            | 0.0026040948 |
|    clip_fraction        | 0.0867       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -4.51        |
|    explained_variance   | 0.888        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.52         |
|    n_updates            | 2980         |
|    policy_gradient_loss | -0.00232     |
|    std                  | 0.293        |
|    value_loss           | 0.7          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 513          |
|    ep_rew_mean          | 20.7         |
| time/                   |              |
|    fps                  | 2564         |
|    iterations           | 31           |
|    time_elapsed         | 1584         |
|    total_timesteps      | 4063232      |
| train/                  |              |
|    approx_kl            | 0.0027193206 |
|    clip_fraction        | 0.0928       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -4.71        |
|    explained_variance   | 0.888        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.436        |
|    n_updates            | 2990         |
|    policy_gradient_loss | -0.0024      |
|    std                  | 0.296        |
|    value_loss           | 0.669        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 497          |
|    ep_rew_mean          | 19.9         |
| time/                   |              |
|    fps                  | 2564         |
|    iterations           | 32           |
|    time_elapsed         | 1635         |
|    total_timesteps      | 4194304      |
| train/                  |              |
|    approx_kl            | 0.0026112455 |
|    clip_fraction        | 0.0871       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -4.9         |
|    explained_variance   | 0.885        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.445        |
|    n_updates            | 3000         |
|    policy_gradient_loss | -0.00229     |
|    std                  | 0.298        |
|    value_loss           | 0.674        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 454          |
|    ep_rew_mean          | 18.1         |
| time/                   |              |
|    fps                  | 2563         |
|    iterations           | 33           |
|    time_elapsed         | 1687         |
|    total_timesteps      | 4325376      |
| train/                  |              |
|    approx_kl            | 0.0027012206 |
|    clip_fraction        | 0.0925       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -5.1         |
|    explained_variance   | 0.886        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.319        |
|    n_updates            | 3010         |
|    policy_gradient_loss | -0.00241     |
|    std                  | 0.3          |
|    value_loss           | 0.675        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 490          |
|    ep_rew_mean          | 19.1         |
| time/                   |              |
|    fps                  | 2563         |
|    iterations           | 34           |
|    time_elapsed         | 1738         |
|    total_timesteps      | 4456448      |
| train/                  |              |
|    approx_kl            | 0.0026322287 |
|    clip_fraction        | 0.0873       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -5.3         |
|    explained_variance   | 0.888        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.468        |
|    n_updates            | 3020         |
|    policy_gradient_loss | -0.00224     |
|    std                  | 0.303        |
|    value_loss           | 0.694        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 470         |
|    ep_rew_mean          | 18.7        |
| time/                   |             |
|    fps                  | 2562        |
|    iterations           | 35          |
|    time_elapsed         | 1789        |
|    total_timesteps      | 4587520     |
| train/                  |             |
|    approx_kl            | 0.002623297 |
|    clip_fraction        | 0.0877      |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | -5.49       |
|    explained_variance   | 0.893       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.353       |
|    n_updates            | 3030        |
|    policy_gradient_loss | -0.00212    |
|    std                  | 0.305       |
|    value_loss           | 0.653       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 480          |
|    ep_rew_mean          | 19.1         |
| time/                   |              |
|    fps                  | 2562         |
|    iterations           | 36           |
|    time_elapsed         | 1841         |
|    total_timesteps      | 4718592      |
| train/                  |              |
|    approx_kl            | 0.0026444634 |
|    clip_fraction        | 0.0879       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -5.69        |
|    explained_variance   | 0.896        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.299        |
|    n_updates            | 3040         |
|    policy_gradient_loss | -0.0022      |
|    std                  | 0.308        |
|    value_loss           | 0.616        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 502         |
|    ep_rew_mean          | 20          |
| time/                   |             |
|    fps                  | 2562        |
|    iterations           | 37          |
|    time_elapsed         | 1892        |
|    total_timesteps      | 4849664     |
| train/                  |             |
|    approx_kl            | 0.002673975 |
|    clip_fraction        | 0.09        |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | -5.89       |
|    explained_variance   | 0.895       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.421       |
|    n_updates            | 3050        |
|    policy_gradient_loss | -0.00232    |
|    std                  | 0.31        |
|    value_loss           | 0.628       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 527          |
|    ep_rew_mean          | 20.9         |
| time/                   |              |
|    fps                  | 2563         |
|    iterations           | 38           |
|    time_elapsed         | 1943         |
|    total_timesteps      | 4980736      |
| train/                  |              |
|    approx_kl            | 0.0025714794 |
|    clip_fraction        | 0.0851       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -6.08        |
|    explained_variance   | 0.885        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.395        |
|    n_updates            | 3060         |
|    policy_gradient_loss | -0.00216     |
|    std                  | 0.313        |
|    value_loss           | 0.663        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 510          |
|    ep_rew_mean          | 20.2         |
| time/                   |              |
|    fps                  | 2563         |
|    iterations           | 39           |
|    time_elapsed         | 1994         |
|    total_timesteps      | 5111808      |
| train/                  |              |
|    approx_kl            | 0.0026440758 |
|    clip_fraction        | 0.0876       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -6.27        |
|    explained_variance   | 0.889        |
|    learning_rate        | 1e-05        |
|    loss                 | 0.236        |
|    n_updates            | 3070         |
|    policy_gradient_loss | -0.0022      |
|    std                  | 0.315        |
|    value_loss           | 0.628        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 491         |
|    ep_rew_mean          | 19.4        |
| time/                   |             |
|    fps                  | 2563        |
|    iterations           | 40          |
|    time_elapsed         | 2045        |
|    total_timesteps      | 5242880     |
| train/                  |             |
|    approx_kl            | 0.002672033 |
|    clip_fraction        | 0.0938      |
|    clip_range           | 0.1         |
|    clip_range_vf        | 0.2         |
|    entropy_loss         | -6.47       |
|    explained_variance   | 0.886       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.292       |
|    n_updates            | 3080        |
|    policy_gradient_loss | -0.00249    |
|    std                  | 0.318       |
|    value_loss           | 0.631       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 522          |
|    ep_rew_mean          | 20.5         |
| time/                   |              |
|    fps                  | 2563         |
|    iterations           | 41           |
|    time_elapsed         | 2096         |
|    total_timesteps      | 5373952      |
| train/                  |              |
|    approx_kl            | 0.0026774714 |
|    clip_fraction        | 0.0916       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -6.66        |
|    explained_variance   | 0.89         |
|    learning_rate        | 1e-05        |
|    loss                 | 0.278        |
|    n_updates            | 3090         |
|    policy_gradient_loss | -0.00236     |
|    std                  | 0.321        |
|    value_loss           | 0.626        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 482          |
|    ep_rew_mean          | 19.2         |
| time/                   |              |
|    fps                  | 2562         |
|    iterations           | 42           |
|    time_elapsed         | 2147         |
|    total_timesteps      | 5505024      |
| train/                  |              |
|    approx_kl            | 0.0025970186 |
|    clip_fraction        | 0.0856       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
|    entropy_loss         | -6.86        |
|    explained_variance   | 0.89         |
|    learning_rate        | 1e-05        |
|    loss                 | 0.33         |
|    n_updates            | 3100         |
|    policy_gradient_loss | -0.00213     |
|    std                  | 0.323        |
|    value_loss           | 0.632        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 497          |
|    ep_rew_mean          | 19.5         |
| time/                   |              |
|    fps                  | 2562         |
|    iterations           | 43           |
|    time_elapsed         | 2199         |
|    total_timesteps      | 5636096      |
| train/                  |              |
|    approx_kl            | 0.0026512663 |
|    clip_fraction        | 0.0887       |
|    clip_range           | 0.1          |
|    clip_range_vf        | 0.2          |
